#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.324     0.04343        2.15     0.04742    0.004742
      0.5563       -1.21     0.04343         3.6     0.06172    0.006172
      0.6532      -1.306     0.04343         4.5     0.04944    0.004944
      0.7634      -1.452     0.04343         5.8     0.03531    0.003531
      0.8976       -1.52     0.04343         7.9     0.03022    0.003022
        1.38     -0.7597     0.04343          24      0.1739     0.01739
           2      0.2177      0.1013         100       1.651       0.385
       2.204      0.6397      0.1018         160       4.362       1.022
       2.398      0.6888       0.165         250       4.884       1.856
       5.301      -1.948      0.1017       2e+05     0.01127    0.002638
