#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.092     0.04343        2.15     0.08091    0.008091
      0.5563      -1.316     0.04343         3.6     0.04829    0.004829
      0.6532       -1.35     0.04343         4.5     0.04467    0.004467
      0.7634      -1.477     0.04343         5.8     0.03335    0.003335
      0.8976      -1.114     0.04343         7.9     0.07687    0.007687
       1.204     -0.7265     0.04343          16      0.1877     0.01877
        1.38     -0.6499     0.04343          24      0.2239     0.02239
           2      0.5666      0.0509         100       3.687      0.4321
       2.204       0.662     0.08024         160       4.592      0.8485
       5.301      -1.839     0.07787       2e+05      0.0145      0.0026
