#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.752     0.04343        2.15     0.00177    0.000177
      0.5563      -2.339     0.04343         3.6    0.004585   0.0004585
      0.6532      -2.271     0.04343         4.5    0.005358   0.0005358
      0.7634      -2.201     0.04343         5.8     0.00629    0.000629
      0.8976      -2.123     0.04343         7.9    0.007538   0.0007538
        1.38      -1.076     0.04343          24     0.08398    0.008398
           2      0.6122     0.05179         100       4.095      0.4883
       2.204       1.014      0.1013         160       10.34        2.41
       2.398       1.154     0.09014         250       14.25       2.957
       5.301      -1.272     0.06251       2e+05      0.0535      0.0077
