#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.036     0.04343        2.15     0.09204    0.009204
      0.5563      -1.151     0.04343         3.6     0.07061    0.007061
      0.6532      -1.164     0.04343         4.5     0.06851    0.006851
      0.7634      -1.218     0.04343         5.8      0.0606     0.00606
      0.8976     -0.7881     0.04343         7.9      0.1629     0.01629
       1.204     -0.3633     0.04343          16      0.4332     0.04332
        1.38     -0.2935     0.04343          24      0.5088     0.05088
           2       1.209     0.04343         100       16.19       1.619
       2.204       1.354     0.04343         160       22.62       2.262
       2.398       1.016      0.0487         250       10.37       1.163
       5.301      -1.197     0.04343       2e+05      0.0636     0.00636
