#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.144     0.04343        2.15    0.007178   0.0007178
      0.5563      -1.825     0.04343         3.6     0.01496    0.001496
      0.6532      -1.725     0.04343         4.5     0.01884    0.001884
      0.7634        -1.6     0.04343         5.8      0.0251     0.00251
      0.8976      -1.723     0.04343         7.9     0.01893    0.001893
        1.38     -0.5564     0.04343          24      0.2777     0.02777
           2      0.5688     0.08233         100       3.705      0.7024
       2.204      0.7182      0.1799         160       5.227       2.165
       2.398      0.9946       0.184         250       9.875       4.185
       2.544       1.408      0.1496         350        25.6       8.817
       2.929      0.6779      0.1849         850       4.763       2.027
       5.301      -1.384     0.04343       2e+05      0.0413     0.00413
