#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.492     0.04343        2.15     0.03221    0.003221
      0.5563      -1.407     0.04343         3.6     0.03916    0.003916
      0.6532      -1.578     0.04343         4.5     0.02645    0.002645
      0.7634      -1.589     0.04343         5.8     0.02578    0.002578
      0.8976      -1.715     0.04343         7.9     0.01929    0.001929
       1.204     -0.7902     0.04343          16      0.1621     0.01621
        1.38      -0.753     0.04343          24      0.1766     0.01766
           2      0.4697     0.05199         100       2.949       0.353
       2.204       0.707     0.05338         160       5.093       0.626
       2.398      0.8924      0.1258         250       7.806       2.261
       5.301      -1.919     0.09122       2e+05     0.01204    0.002529
