#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.576     0.04343        2.15    0.002655   0.0002655
      0.5563      -1.973     0.04343         3.6     0.01063    0.001063
      0.6532      -1.844     0.04343         4.5     0.01433    0.001433
      0.7634      -1.751     0.04343         5.8     0.01775    0.001775
      0.8976       -1.64     0.04343         7.9     0.02293    0.002293
        1.38      -1.018     0.04966          24     0.09594     0.01097
       2.398       1.129      0.1513         250       13.47       4.694
       2.699        1.21     0.09876         500       16.23       3.692
       2.929      0.6629      0.2128         850       4.602       2.255
       3.064      0.3061      0.1933        1160       2.024      0.9005
       5.301      -1.344     0.05177       2e+05      0.0453      0.0054
