#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.008     0.04343        2.15     0.09817    0.009817
      0.5563     -0.9416     0.04343         3.6      0.1144     0.01144
      0.6532      -1.074     0.04343         4.5     0.08428    0.008428
      0.7634      -1.016     0.04343         5.8     0.09629    0.009629
      0.8976      -1.048     0.04343         7.9     0.08955    0.008955
       1.204     -0.4831     0.04343          16      0.3288     0.03288
        1.38     -0.3284     0.04343          24      0.4695     0.04695
           2        1.16     0.04343         100       14.46       1.446
       2.204       1.467     0.04343         160       29.31       2.931
       2.398       1.497     0.04343         250       31.43       3.143
       2.544       1.263     0.07476         350       18.31       3.152
       2.699       1.163      0.0474         500       14.57        1.59
