#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.092     0.04343        2.15    0.008091   0.0008091
      0.5563      -1.906     0.04343         3.6     0.01241    0.001241
      0.6532      -1.807     0.04343         4.5     0.01558    0.001558
      0.7634      -1.701     0.04343         5.8      0.0199     0.00199
      0.8976      -1.825     0.04343         7.9     0.01497    0.001497
        1.38     -0.8554     0.04343          24      0.1395     0.01395
           2    -0.01535      0.1954         100      0.9653      0.4344
       2.398      0.9874      0.1858         250       9.714       4.155
       2.544       1.004      0.1343         350       10.09        3.12
       2.699       1.128      0.1025         500       13.43       3.168
       5.301      -1.845       0.082       2e+05      0.0143      0.0027
