#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.8     0.04343        2.15     0.01585    0.001585
      0.5563      -1.777     0.04343         3.6      0.0167     0.00167
      0.6532      -1.941     0.04343         4.5     0.01146    0.001146
      0.7634      -1.894     0.04343         5.8     0.01276    0.001276
      0.8976      -2.057     0.04343         7.9    0.008772   0.0008772
       1.204      -1.181     0.04344          16     0.06585    0.006587
        1.38      -1.075     0.04343          24     0.08412    0.008412
       2.204      0.5141     0.08398         160       3.266      0.6316
       2.398      0.4807      0.1385         250       3.025      0.9649
       5.301      -1.945      0.0946       2e+05     0.01134     0.00247
