#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.528     0.04343        2.15      0.2965     0.02965
      0.5563     -0.6515     0.04343         3.6      0.2231     0.02231
      0.6532     -0.6024     0.04343         4.5      0.2498     0.02498
      0.7634     -0.5746     0.04343         5.8      0.2663     0.02663
      0.8976     -0.2756     0.04343         7.9      0.5302     0.05302
       1.204     0.03981     0.04343          16       1.096      0.1096
        1.38      0.2204     0.04343          24       1.661      0.1661
           2       1.172     0.04343         100       14.87       1.487
       2.204       1.313     0.04343         160       20.58       2.058
       2.398       1.143       0.082         250        13.9       2.624
       5.301      -1.257     0.05262       2e+05      0.0553      0.0067
