#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.088     0.04343        2.15    0.008166   0.0008166
      0.5563      -1.771     0.04343         3.6     0.01694    0.001694
      0.6532      -1.867     0.04343         4.5     0.01359    0.001359
      0.7634      -1.915     0.04343         5.8     0.01215    0.001215
      0.8976      -1.929     0.04343         7.9     0.01177    0.001177
       1.204     -0.7153     0.08533          16      0.1926     0.03784
        1.38      -1.168      0.0605          24     0.06786    0.009454
           2      0.6719     0.05013         100       4.698      0.5423
       2.204      0.8487      0.1101         160       7.058        1.79
       2.398       1.049      0.1501         250        11.2       3.872
       5.301      -1.914     0.09292       2e+05     0.01219    0.002608
