#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.156     0.04343        2.15     0.06982    0.006982
      0.5563      -1.352     0.04343         3.6     0.04444    0.004444
      0.6532      -1.383     0.04343         4.5     0.04139    0.004139
      0.7634      -1.338     0.04343         5.8     0.04592    0.004592
      0.8976      -1.026     0.04343         7.9     0.09425    0.009425
       1.204     -0.5989     0.04343          16      0.2518     0.02518
        1.38     -0.2384     0.04343          24      0.5775     0.05775
           2      0.8518     0.04343         100       7.109      0.7109
       2.204      0.9658     0.04343         160       9.242      0.9242
       2.398      0.7711      0.1148         250       5.904        1.56
       5.301      -1.408     0.04343       2e+05      0.0391     0.00391
