#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.76     0.04343        2.15     0.01738    0.001738
      0.5563      -1.907     0.04343         3.6     0.01239    0.001239
      0.6532      -1.952     0.04343         4.5     0.01118    0.001118
      0.7634      -2.093     0.04343         5.8    0.008072   0.0008072
      0.8976      -1.813     0.04343         7.9     0.01539    0.001539
       1.204       -1.22     0.04803          16     0.06029    0.006668
        1.38      -0.965     0.04343          24      0.1084     0.01084
           2      0.3569     0.06721         100       2.274       0.352
       2.204      0.5101      0.1234         160       3.237      0.9194
       2.398      0.5113      0.1235         250       3.246      0.9228
       5.301      -1.866     0.07983       2e+05      0.0136      0.0025
