#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.488     0.04343        2.15     0.03251    0.003251
      0.5563      -1.323     0.04343         3.6     0.04749    0.004749
      0.6532      -1.444     0.04343         4.5     0.03601    0.003601
      0.7634      -1.595     0.04343         5.8     0.02539    0.002539
      0.8976      -1.624     0.04343         7.9     0.02377    0.002377
       1.204      -1.084     0.04515          16     0.08249    0.008576
        1.38     -0.9389     0.04343          24      0.1151     0.01151
           2      0.1345      0.1359         100       1.363      0.4266
       2.204      0.4681      0.1173         160       2.938      0.7939
       2.398      0.7004      0.1009         250       5.016       1.166
