#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.82     0.04343        2.15     0.01514    0.001514
      0.5563      -1.608     0.04343         3.6     0.02467    0.002467
      0.6532      -1.755     0.04343         4.5     0.01756    0.001756
      0.7634      -1.737     0.04343         5.8     0.01831    0.001831
      0.8976      -1.827     0.04343         7.9     0.01489    0.001489
       1.204     -0.8661     0.04343          16      0.1361     0.01361
        1.38     -0.8324     0.04343          24      0.1471     0.01471
           2      0.3817     0.06136         100       2.408      0.3402
       2.204      0.6847     0.07813         160       4.838      0.8704
       2.398      0.5543      0.2077         250       3.583       1.713
       5.301      -1.869      0.0867       2e+05     0.01352    0.002699
