#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.312     0.04343        2.15    0.004875   0.0004875
      0.5563      -1.738     0.04343         3.6     0.01827    0.001827
      0.6532      -1.643     0.04343         4.5     0.02273    0.002273
      0.7634       -1.66     0.04343         5.8     0.02189    0.002189
      0.8976      -1.753     0.04343         7.9     0.01767    0.001767
       1.204      -1.156     0.05566          16     0.06985    0.008952
        1.38      -0.945     0.04343          24      0.1135     0.01135
           2      0.4566     0.05984         100       2.862      0.3943
       2.204       0.875     0.06251         160       7.499       1.079
       2.398       1.129      0.1012         250       13.45       3.134
       2.699      0.9595      0.1135         500       9.111       2.381
       5.301      -1.633     0.04846       2e+05      0.0233      0.0026
