#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.5     0.04343        2.15    0.003162   0.0003162
      0.5563          -2     0.04343         3.6     0.01001    0.001001
      0.6532      -1.904     0.04343         4.5     0.01248    0.001248
      0.7634      -1.908     0.04343         5.8     0.01237    0.001237
      0.8976      -1.928     0.04343         7.9     0.01181    0.001181
       1.204      -1.334     0.05673          16     0.04631    0.006049
        1.38     -0.8133     0.04343          24      0.1537     0.01537
           2     0.05299      0.1321         100        1.13      0.3435
       2.204      0.3975      0.1379         160       2.497      0.7928
       2.398      0.8261     0.06975         250       6.701       1.076
       2.544      0.7076      0.1358         350         5.1       1.595
       5.301      -2.109      0.1531       2e+05    0.007774     0.00274
