#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
           2    -0.06827    -0.06827         100      0.1744      0.3401
       2.204      0.2831      0.2831         160      0.5721      0.6735
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301       -2.01       -2.01       2e+05    0.004759    0.002509
