#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.416     0.04343        2.15     0.03837    0.003837
      0.5563       -1.62     0.04343         3.6     0.02398    0.002398
      0.6532      -1.662     0.04343         4.5     0.02179    0.002179
      0.7634      -1.788     0.04343         5.8     0.01628    0.001628
      0.8976       -1.46     0.04343         7.9     0.03465    0.003465
       1.204       -1.06     0.04593          16     0.08711    0.009212
        1.38      -0.969     0.04343          24      0.1074     0.01074
           2       0.308      0.0927         100       2.032      0.4338
       2.204       0.477      0.1268         160       2.999       0.876
       2.398      0.5713      0.1617         250       3.727       1.387
       5.301      -2.096      0.1334       2e+05    0.008021    0.002463
