#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.12     0.04343        2.15    0.007586   0.0007586
      0.5563       -1.79     0.04343         3.6     0.01622    0.001622
      0.6532       -1.71     0.04343         4.5     0.01949    0.001949
      0.7634      -1.627     0.04343         5.8     0.02361    0.002361
      0.8976      -1.736     0.04343         7.9     0.01838    0.001838
       1.204      -1.526     0.09176          16     0.02976    0.006288
        1.38     -0.7291     0.04343          24      0.1866     0.01866
           2      0.1834      0.1168         100       1.526      0.4104
       2.398      0.9083      0.1971         250       8.096       3.674
       2.544      0.9463       0.131         350       8.837       2.665
       2.699      0.7052      0.1614         500       5.072       1.885
       3.064      0.1578      0.1399        1160       1.438      0.4633
       5.301      -2.032      0.1204       2e+05    0.009286    0.002574
