#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.548     0.04343        2.15     0.02831    0.002831
      0.5563      -1.377     0.04343         3.6     0.04201    0.004201
      0.6532      -1.496     0.04343         4.5     0.03195    0.003195
      0.7634      -1.591     0.04343         5.8     0.02562    0.002562
      0.8976      -1.574     0.04343         7.9     0.02668    0.002668
       1.204     -0.5756     0.04343          16      0.2657     0.02657
        1.38     -0.5406     0.04343          24       0.288      0.0288
           2      0.4497     0.05509         100       2.817      0.3573
       2.204      0.8395     0.04785         160       6.911      0.7615
       2.398      0.8831     0.07162         250        7.64        1.26
       5.301      -1.738     0.06645       2e+05      0.0183      0.0028
