#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.4258      0.1094   0.0001957   5.916e-13      0.1092
     -0.4158     0.08658   0.0002163   5.916e-13     0.08637
     -0.4058     0.06378   0.0002433   5.916e-13     0.06354
     -0.3958     0.04099   0.0002738   5.916e-13     0.04072
     -0.3858     0.01821   0.0003099   5.916e-13      0.0179
     -0.3758   0.0003506   0.0003505   5.916e-13   9.097e-08
     -0.3658   0.0003825   0.0003825   5.916e-13   9.266e-08
     -0.3558   0.0004167   0.0004166   5.916e-13   9.438e-08
     -0.3458   0.0004342   0.0004341   5.916e-13   9.613e-08
     -0.3358   0.0004602   0.0004601   5.916e-13   9.792e-08
     -0.3258   0.0004823   0.0004822   5.916e-13   9.974e-08
     -0.3158   0.0005069   0.0005068   5.916e-13   1.016e-07
     -0.3058   0.0005224   0.0005223   5.916e-13   1.035e-07
     -0.2958   0.0005572   0.0005571   5.916e-13   1.054e-07
     -0.2858   0.0005899   0.0005898   5.916e-13   1.074e-07
     -0.2758   0.0006184   0.0006183   5.916e-13   1.094e-07
     -0.2658    0.000645   0.0006449   5.916e-13   1.114e-07
     -0.2558   0.0006659   0.0006658   5.916e-13   1.135e-07
     -0.2458   0.0006828   0.0006827   5.916e-13   1.156e-07
     -0.2358   0.0006994   0.0006993   5.916e-13   1.177e-07
     -0.2258   0.0007173   0.0007172   5.916e-13   1.199e-07
     -0.2158   0.0007424   0.0007423   5.916e-13   1.221e-07
     -0.2058   0.0007609   0.0007608   5.916e-13   1.244e-07
     -0.1958   0.0007837   0.0007836   5.916e-13   1.267e-07
     -0.1858   0.0008145   0.0008144   5.916e-13   1.291e-07
     -0.1758   0.0008564   0.0008563   5.916e-13   1.315e-07
     -0.1658   0.0008847   0.0008846   5.916e-13   1.339e-07
     -0.1558    0.000916   0.0009159   5.916e-13   1.364e-07
     -0.1458   0.0009421    0.000942   5.916e-13    1.39e-07
     -0.1358   0.0009657   0.0009655   5.916e-13   1.415e-07
     -0.1258   0.0009845   0.0009843   5.916e-13   1.442e-07
     -0.1158    0.001004    0.001004   5.916e-13   1.469e-07
     -0.1058    0.001025    0.001024   5.916e-13   1.496e-07
    -0.09578    0.001044    0.001044   5.916e-13   1.524e-07
    -0.08578    0.001065    0.001065   5.916e-13   1.552e-07
    -0.07578    0.001087    0.001087   5.916e-13   1.581e-07
    -0.06578    0.001108    0.001107   5.916e-13    1.61e-07
    -0.05578    0.001122    0.001122   5.916e-13    1.64e-07
    -0.04578    0.001139    0.001139   5.916e-13   1.671e-07
    -0.03578    0.001158    0.001158   5.916e-13   1.702e-07
    -0.02578    0.001176    0.001176   5.916e-13   1.733e-07
    -0.01578    0.001194    0.001194   5.916e-13   1.766e-07
   -0.005779    0.001215    0.001215   5.916e-13   1.798e-07
