#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.92     0.04343        2.15     0.01202    0.001202
      0.5563      -1.746     0.04343         3.6     0.01795    0.001795
      0.6532      -1.786     0.04343         4.5     0.01638    0.001638
      0.7634      -1.931     0.04343         5.8     0.01172    0.001172
      0.8976      -1.902     0.04343         7.9     0.01253    0.001253
       1.204     -0.9654     0.04343          16      0.1083     0.01083
        1.38      -1.068     0.04343          24     0.08555    0.008555
           2      0.2177     0.09885         100       1.651      0.3758
       2.204      0.4663      0.1026         160       2.926      0.6914
       5.301       -1.67     0.08929       2e+05      0.0214      0.0044
