#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -0.8     0.04343        2.15      0.1585     0.01585
      0.5563     -0.7635     0.04343         3.6      0.1724     0.01724
      0.6532     -0.9215     0.04343         4.5      0.1198     0.01198
      0.7634     -0.8814     0.04343         5.8      0.1314     0.01314
      0.8976     -0.9504     0.04343         7.9      0.1121     0.01121
       1.204     -0.2876     0.04343          16      0.5157     0.05157
        1.38     -0.1349     0.04343          24       0.733      0.0733
           2       1.223     0.04343         100       16.73       1.673
       2.204       1.538     0.04343         160        34.5        3.45
       2.398       1.547     0.04343         250       35.22       3.522
       2.544       1.351     0.04343         350       22.42       2.242
       2.699      0.8816     0.09368         500       7.615       1.643
       3.064       0.168      0.2106        1160       1.472       0.714
       5.301      -1.005     0.04343       2e+05      0.0988     0.00988
