#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.852     0.04343        2.15     0.01406    0.001406
      0.5563      -1.726     0.04343         3.6     0.01878    0.001878
      0.6532      -1.819     0.04343         4.5     0.01517    0.001517
      0.7634      -1.965     0.04343         5.8     0.01084    0.001084
      0.8976      -1.942     0.04343         7.9     0.01143    0.001143
       1.204      -1.076     0.04505          16     0.08399    0.008713
        1.38      -1.032     0.04343          24     0.09292    0.009292
           2    -0.07857      0.1797         100      0.8345      0.3453
       2.204      0.2217      0.1862         160       1.666      0.7143
       5.301      -1.988      0.1088       2e+05     0.01027    0.002574
