#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.658      -1.658          16    0.007083    0.007442
           2      0.1106      0.1106         100      0.6059      0.3421
       2.204      0.2882      0.2882         160   1.745e-05      0.9709
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.144      -2.144       2e+05    0.001959    0.002611
