#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.26     0.04343        2.15     0.05495    0.005495
      0.5563      -1.329     0.04343         3.6     0.04692    0.004692
      0.6532       -1.44     0.04343         4.5     0.03631    0.003631
      0.7634       -1.42     0.04343         5.8     0.03802    0.003802
      0.8976      -1.366     0.04343         7.9     0.04308    0.004308
       1.204     -0.7597     0.04343          16      0.1739     0.01739
        1.38     -0.7033     0.04343          24       0.198      0.0198
           2       0.778     0.04343         100       5.998      0.5998
       2.204      0.9766     0.04343         160       9.475      0.9475
       2.398      0.8441      0.1273         250       6.984       2.047
       5.301      -1.747     0.06308       2e+05      0.0179      0.0026
