#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.232     0.04343        2.15    0.005861   0.0005861
      0.5563      -2.064     0.04343         3.6    0.008636   0.0008636
      0.6532       -2.16     0.04343         4.5    0.006925   0.0006925
      0.7634      -2.344     0.04343         5.8    0.004524   0.0004524
      0.8976      -2.309     0.04487         7.9    0.004907    0.000507
       1.204      -1.508       0.101          16     0.03107    0.007229
        1.38      -1.391     0.07959          24     0.04069    0.007457
       2.204      0.2738      0.1924         160       1.878       0.832
       2.398      0.5209      0.1783         250       3.318       1.362
       5.301      -2.167      0.1582       2e+05    0.006803    0.002478
