#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.364     0.04343        2.15    0.004325   0.0004325
      0.5563      -1.913     0.04343         3.6     0.01223    0.001223
      0.6532      -1.835     0.04343         4.5     0.01462    0.001462
      0.7634      -1.563     0.04343         5.8     0.02738    0.002738
      0.8976      -1.193     0.04343         7.9     0.06405    0.006405
       1.204     -0.3716     0.04343          16       0.425      0.0425
        1.38     0.04689     0.04343          24       1.114      0.1114
           2       1.153     0.04343         100       14.22       1.422
       2.204       1.277     0.04343         160       18.91       1.891
       2.398       1.268     0.05298         250       18.53        2.26
       2.544       1.159      0.1837         350       14.43       6.105
