#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.056     0.04343        2.15     0.00879    0.000879
      0.5563      -1.727     0.04343         3.6     0.01875    0.001875
      0.6532      -1.712     0.04343         4.5     0.01942    0.001942
      0.7634      -1.835     0.04343         5.8     0.01462    0.001462
      0.8976      -1.842     0.04343         7.9      0.0144     0.00144
       1.204      -1.049     0.04542          16     0.08941     0.00935
        1.38      -1.195     0.04343          24     0.06388    0.006388
           2      0.1585      0.1002         100       1.441      0.3324
       2.204      0.5852     0.08314         160       3.847      0.7365
       5.301      -1.559      0.1275       2e+05      0.0276      0.0081
