#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.192     0.04343        2.15    0.006427   0.0006427
      0.5563      -2.039     0.04343         3.6    0.009132   0.0009132
      0.6532      -1.963     0.04343         4.5      0.0109     0.00109
      0.7634      -1.827     0.04343         5.8     0.01488    0.001488
      0.8976      -1.823     0.04343         7.9     0.01502    0.001502
       1.204      -1.533      0.1107          16     0.02929    0.007469
        1.38     -0.6878     0.04343          24      0.2052     0.02052
           2      0.7173     0.04343         100       5.215      0.5215
       2.204       1.226     0.04343         160       16.83       1.683
       2.398       1.407     0.04343         250       25.52       2.552
       2.544       1.375     0.04343         350       23.72       2.372
       2.699       1.145      0.0629         500       13.97       2.024
       2.929      0.4633      0.1584         850       2.906        1.06
