#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.812     0.04343        2.15     0.01542    0.001542
      0.5563      -1.795     0.04343         3.6     0.01602    0.001602
      0.6532      -1.864     0.04343         4.5     0.01367    0.001367
      0.7634      -1.898     0.04343         5.8     0.01265    0.001265
      0.8976      -1.686     0.04343         7.9     0.02062    0.002062
       1.204      -1.316     0.05847          16     0.04836    0.006511
        1.38      -1.183      0.1098          24     0.06564     0.01659
           2      0.3111     0.08497         100       2.047      0.4005
       2.204      0.6088      0.1208         160       4.062        1.13
       2.398      0.8101      0.1481         250       6.459       2.202
       5.301       -2.16      0.1522       2e+05    0.006923    0.002426
