#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -3.2     0.04343        2.15    0.000631    6.31e-05
      0.5563      -2.439     0.04343         3.6    0.003637   0.0003637
      0.6532       -2.21     0.04343         4.5    0.006163   0.0006163
      0.7634      -2.023     0.04343         5.8    0.009474   0.0009474
      0.8976      -1.771     0.04343         7.9     0.01695    0.001695
       1.204      -1.419     0.08891          16     0.03812    0.007804
        1.38      -1.183     0.04343          24     0.06555    0.006555
           2     0.08966       0.117         100       1.229      0.3311
       2.204      0.5899     0.07745         160        3.89      0.6937
       2.398      0.9959     0.05602         250       9.905       1.278
       2.544        1.05      0.0523         350       11.22       1.352
       2.699      0.9589      0.1056         500       9.097       2.211
       2.929      0.6252      0.1285         850       4.219       1.248
       3.064      0.4951      0.1059        1160       3.126      0.7621
