#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.452     0.04343        2.15    0.003532   0.0003532
      0.5563       -2.07     0.04343         3.6    0.008508   0.0008508
      0.6532       -2.01     0.04343         4.5    0.009776   0.0009776
      0.7634      -1.956     0.04343         5.8     0.01106    0.001106
      0.8976      -2.094     0.04343         7.9    0.008055   0.0008055
       1.204      -1.756      0.1487          16     0.01752    0.005997
        1.38     -0.8827     0.04343          24       0.131      0.0131
           2      0.2639     0.08301         100       1.836      0.3509
       2.204      0.4737      0.1313         160       2.976         0.9
       2.398       0.814     0.06913         250       6.516       1.037
       5.301      -2.083      0.1407       2e+05    0.008263    0.002677
