#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.7     0.04343        2.15    0.001995   0.0001995
      0.5563      -2.009     0.04343         3.6      0.0098     0.00098
      0.6532      -1.853     0.04343         4.5     0.01402    0.001402
      0.7634      -1.704     0.04343         5.8     0.01975    0.001975
      0.8976      -1.704     0.04343         7.9     0.01975    0.001975
       1.204      -1.612      0.1481          16     0.02444    0.008335
        1.38     -0.8213     0.04343          24      0.1509     0.01509
       2.398       1.013      0.2009         250        10.3       4.765
       2.544       1.177     0.07039         350       15.04       2.438
       2.699       1.102      0.1468         500       12.65       4.276
       2.929      0.4335      0.1612         850       2.713       1.007
       3.064      0.2551      0.1465        1160       1.799      0.6069
       5.301      -1.896     0.08563       2e+05      0.0127    0.002504
