#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.468     0.04343        2.15     0.03404    0.003404
      0.5563      -1.281     0.04343         3.6     0.05235    0.005235
      0.6532      -1.409     0.04343         4.5     0.03903    0.003903
      0.7634      -1.517     0.04343         5.8     0.03043    0.003043
      0.8976      -1.597     0.04343         7.9     0.02527    0.002527
       1.204     -0.7368     0.04343          16      0.1833     0.01833
        1.38     -0.6847     0.04343          24      0.2067     0.02067
           2      0.4302     0.06886         100       2.693      0.4269
       2.204      0.6738     0.06217         160       4.718      0.6754
       2.398       1.003       0.104         250       10.08       2.413
       2.544      0.9354       0.128         350       8.618        2.54
       5.301      -1.835     0.07996       2e+05     0.01461     0.00269
