#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.64     0.04343        2.15     0.02291    0.002291
      0.5563      -1.679     0.04343         3.6     0.02092    0.002092
      0.6532      -1.807     0.04343         4.5     0.01558    0.001558
      0.7634       -1.89     0.04343         5.8     0.01287    0.001287
      0.8976      -1.888     0.04343         7.9     0.01293    0.001293
       1.204      -1.281     0.06108          16      0.0523    0.007355
        1.38      -1.305     0.08198          24     0.04952    0.009348
           2     0.08447       0.155         100       1.215      0.4335
       2.204      0.4331      0.1348         160       2.711      0.8415
       2.398      0.5481      0.1528         250       3.533       1.243
