#      _xxWS        ftot       firac        fagn        fsfr
#
       -0.31      0.2035   1.271e-05   2.128e-13      0.2035
        -0.3      0.1609   1.484e-05   2.128e-13      0.1609
       -0.29      0.1184   1.762e-05   2.128e-13      0.1184
       -0.28     0.07582   2.091e-05   2.128e-13     0.07579
       -0.27     0.03326   2.492e-05   2.128e-13     0.03324
       -0.26   2.988e-05   2.964e-05   2.128e-13   2.445e-07
       -0.25   3.423e-05   3.398e-05   2.128e-13   2.491e-07
       -0.24    3.91e-05   3.884e-05   2.128e-13   2.537e-07
       -0.23   4.268e-05   4.242e-05   2.128e-13   2.584e-07
       -0.22   4.734e-05   4.708e-05   2.128e-13   2.632e-07
       -0.21   5.188e-05   5.161e-05   2.128e-13   2.681e-07
        -0.2   5.696e-05   5.668e-05   2.128e-13   2.731e-07
       -0.19   6.125e-05   6.098e-05   2.128e-13   2.782e-07
       -0.18   6.811e-05   6.783e-05   2.128e-13   2.834e-07
       -0.17    7.51e-05   7.482e-05   2.128e-13   2.886e-07
       -0.16   8.192e-05   8.163e-05   2.128e-13    2.94e-07
       -0.15   8.885e-05   8.855e-05   2.128e-13   2.995e-07
       -0.14   9.529e-05   9.498e-05   2.128e-13    3.05e-07
       -0.13   0.0001014   0.0001011   2.128e-13   3.107e-07
       -0.12   0.0001077   0.0001074   2.128e-13   3.165e-07
       -0.11   0.0001145   0.0001142   2.128e-13   3.224e-07
        -0.1   0.0001227   0.0001224   2.128e-13   3.284e-07
    -0.09002   0.0001301   0.0001298   2.128e-13   3.345e-07
    -0.08002   0.0001385   0.0001382   2.128e-13   3.407e-07
    -0.07002   0.0001487   0.0001484   2.128e-13    3.47e-07
    -0.06002   0.0001614    0.000161   2.128e-13   3.535e-07
    -0.05002    0.000172   0.0001716   2.128e-13     3.6e-07
    -0.04002   0.0001836   0.0001832   2.128e-13   3.667e-07
    -0.03002   0.0001945   0.0001941   2.128e-13   3.736e-07
    -0.02002   0.0002052   0.0002048   2.128e-13   3.805e-07
    -0.01002   0.0002152   0.0002148   2.128e-13   3.876e-07
  -1.823e-05   0.0002256   0.0002252   2.128e-13   3.948e-07
    0.009982   0.0002366   0.0002362   2.128e-13   4.021e-07
     0.01998   0.0002475   0.0002471   2.128e-13   4.096e-07
     0.02998    0.000259   0.0002586   2.128e-13   4.172e-07
     0.03998   0.0002712   0.0002707   2.128e-13    4.25e-07
     0.04998   0.0002832   0.0002828   2.128e-13   4.329e-07
     0.05998   0.0002939   0.0002934   2.128e-13   4.409e-07
     0.06998   0.0003055   0.0003051   2.128e-13   4.491e-07
     0.07998   0.0003179   0.0003174   2.128e-13   4.575e-07
     0.08998   0.0003301   0.0003297   2.128e-13    4.66e-07
     0.09998   0.0003427   0.0003422   2.128e-13   4.746e-07
        0.11   0.0003563   0.0003558   2.128e-13   4.835e-07
        0.12   0.0003722   0.0003717   2.128e-13   4.924e-07
        0.13   0.0003876   0.0003871   2.128e-13   5.016e-07
        0.14   0.0004034   0.0004029   2.128e-13   5.109e-07
        0.15   0.0004205     0.00042   2.128e-13   5.204e-07
        0.16   0.0004366    0.000436   2.128e-13   5.301e-07
        0.17   0.0004532   0.0004527   2.128e-13     5.4e-07
        0.18   0.0004695   0.0004689   2.128e-13     5.5e-07
        0.19   0.0004885   0.0004879   2.128e-13   5.602e-07
         0.2   0.0005231   0.0005225   2.128e-13   5.706e-07
        0.21   0.0005497   0.0005492   2.128e-13   5.812e-07
        0.22   0.0005842   0.0005836   2.128e-13    5.92e-07
        0.23   0.0006345   0.0006339   2.128e-13   6.031e-07
        0.24   0.0006894   0.0006888   2.128e-13   6.143e-07
        0.25   0.0007455   0.0007449   2.128e-13   6.257e-07
        0.26   0.0008015   0.0008009   2.128e-13   6.373e-07
        0.27   0.0008648   0.0008642   2.128e-13   6.492e-07
        0.28   0.0009352   0.0009345   2.128e-13   6.612e-07
        0.29    0.001007    0.001006   2.128e-13   6.735e-07
         0.3    0.001081     0.00108   2.128e-13    6.86e-07
        0.31    0.001157    0.001157   2.128e-13   6.988e-07
        0.32    0.001229    0.001229   2.128e-13   7.118e-07
        0.33     0.00128    0.001279   2.128e-13    7.25e-07
        0.34    0.001348    0.001347   2.128e-13   7.385e-07
        0.35    0.001409    0.001408   2.128e-13   7.522e-07
        0.36    0.001448    0.001447   2.128e-13   7.662e-07
        0.37    0.001485    0.001484   2.128e-13   7.805e-07
