#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.332     0.04343        2.15     0.04656    0.004656
      0.5563      -1.165     0.04343         3.6     0.06833    0.006833
      0.6532      -1.269     0.04343         4.5     0.05388    0.005388
      0.7634        -1.4     0.04343         5.8     0.03981    0.003981
      0.8976      -1.378     0.04343         7.9     0.04185    0.004185
       1.204     -0.6428     0.04343          16      0.2276     0.02276
        1.38      -0.567     0.04343          24       0.271      0.0271
           2      0.6929     0.04927         100       4.931      0.5594
       2.204      0.9785     0.06893         160       9.517        1.51
       2.398       1.112     0.06634         250       12.93       1.975
       2.544      0.9766      0.0842         350       9.475       1.837
       2.699       1.127     0.09829         500        13.4       3.032
       5.301      -1.724     0.06204       2e+05      0.0189      0.0027
