#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.14     0.04343        2.15    0.007244   0.0007244
      0.5563      -1.857     0.04343         3.6     0.01391    0.001391
      0.6532      -1.799     0.04343         4.5     0.01588    0.001588
      0.7634      -1.761     0.04343         5.8     0.01735    0.001735
      0.8976       -1.73     0.04343         7.9      0.0186     0.00186
       1.204      -1.605      0.1701          16     0.02484    0.009727
        1.38      -1.288     0.05938          24     0.05148    0.007039
       2.398      0.8942       0.146         250       7.838       2.635
       2.544      0.9976     0.07814         350       9.945       1.789
       2.699      0.6421      0.1648         500       4.386       1.665
       2.929      0.3687      0.2089         850       2.337       1.124
       3.064      0.2218     0.09974        1160       1.667      0.3828
       5.301      -1.668     0.08484       2e+05      0.0215      0.0042
