#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.112     0.04343        2.15    0.007727   0.0007727
      0.5563      -1.722     0.04343         3.6     0.01896    0.001896
      0.6532      -1.586     0.04343         4.5     0.02594    0.002594
      0.7634      -1.444     0.04343         5.8     0.03594    0.003594
      0.8976      -1.572     0.04343         7.9      0.0268     0.00268
        1.38     -0.6282     0.04343          24      0.2354     0.02354
           2      0.4337     0.08133         100       2.715      0.5084
       2.204      0.9376     0.05526         160       8.661       1.102
       2.398       1.238     0.04343         250       17.31       1.731
       2.544       1.289      0.1058         350       19.47       4.745
       2.699       1.194     0.07474         500       15.63        2.69
       5.301      -1.349     0.04343       2e+05      0.0448     0.00448
