#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.048     0.04343        2.15     0.08954    0.008954
      0.5563      -1.024     0.04343         3.6     0.09473    0.009473
      0.6532      -1.177     0.04343         4.5     0.06651    0.006651
      0.7634       -1.26     0.04343         5.8     0.05501    0.005501
      0.8976      -1.372     0.04343         7.9     0.04248    0.004248
       1.204      -1.069     0.04343          16     0.08525    0.008525
        1.38     -0.9523     0.04343          24      0.1116     0.01116
           2    -0.02993      0.1603         100      0.9334      0.3446
       2.204      0.4548       0.118         160        2.85      0.7742
       2.398      0.8726     0.05143         250       7.458      0.8833
       2.544      0.7078      0.1398         350       5.102       1.643
       5.301      -2.011      0.1181       2e+05    0.009747     0.00265
