#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.771      -1.771          16     0.00184    0.007544
           2      -0.174      -0.174         100   1.792e-05       0.335
       2.204      0.2408      0.2408         160     0.04589      0.8476
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
