#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.264     0.04343        2.15      0.5445     0.05445
      0.5563     -0.6498     0.04343         3.6       0.224      0.0224
      0.6532     -0.7192     0.04343         4.5      0.1909     0.01909
      0.7634     -0.8938     0.04343         5.8      0.1277     0.01277
      0.8976     -0.6893     0.04343         7.9      0.2045     0.02045
       1.204     -0.4353     0.04343          16       0.367      0.0367
        1.38     -0.4113     0.04343          24      0.3879     0.03879
           2      0.8161     0.04343         100       6.548      0.6548
       2.204       1.208     0.04416         160       16.13        1.64
       2.398        1.15     0.04343         250       14.14       1.414
       2.544      0.8396      0.1652         350       6.912       2.629
       5.301      -1.434     0.08025       2e+05      0.0368      0.0068
