#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.024     0.04343        2.15    0.009462   0.0009462
      0.5563      -1.766     0.04343         3.6     0.01715    0.001715
      0.6532      -1.662     0.04343         4.5      0.0218     0.00218
      0.7634      -1.554     0.04343         5.8     0.02793    0.002793
      0.8976      -1.592     0.04343         7.9     0.02559    0.002559
        1.38      -0.608     0.04343          24      0.2466     0.02466
           2      0.3806     0.07419         100       2.402      0.4104
       2.204      0.7972     0.06951         160       6.269       1.003
       2.398       1.023      0.1289         250       10.55        3.13
       2.544       1.032      0.0936         350       10.77       2.321
       2.699      0.9889      0.1014         500       9.749       2.277
       5.301      -1.466     0.08381       2e+05      0.0342      0.0066
