#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.888     0.04343        2.15     0.01294    0.001294
      0.5563        -1.6     0.04343         3.6     0.02513    0.002513
      0.6532      -1.528     0.04343         4.5     0.02965    0.002965
      0.7634      -1.532     0.04343         5.8     0.02941    0.002941
      0.8976      -1.632     0.04343         7.9     0.02335    0.002335
       1.204      -1.138     0.04343          16     0.07272    0.007272
        1.38     -0.7467     0.04343          24      0.1792     0.01792
           2      0.3037      0.1181         100       2.012      0.5471
       2.398      0.7872      0.2053         250       6.127       2.896
       5.301      -1.672     0.07136       2e+05      0.0213      0.0035
