#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.208     0.04343        2.15     0.06194    0.006194
      0.5563      -1.321     0.04343         3.6     0.04775    0.004775
      0.6532      -1.418     0.04343         4.5     0.03817    0.003817
      0.7634      -1.503     0.04343         5.8     0.03142    0.003142
      0.8976      -1.323     0.04343         7.9     0.04754    0.004754
       1.204     -0.9776     0.04343          16      0.1053     0.01053
        1.38      -0.817     0.04343          24      0.1524     0.01524
           2      0.5846     0.04343         100       3.842      0.3842
       2.204      0.9625      0.0461         160       9.173      0.9736
       2.398      0.7287      0.1876         250       5.354       2.313
