#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.752     0.04343        2.15      0.0177     0.00177
      0.5563      -1.494     0.04343         3.6     0.03205    0.003205
      0.6532       -1.58     0.04343         4.5      0.0263     0.00263
      0.7634      -1.704     0.04343         5.8     0.01979    0.001979
      0.8976      -1.702     0.04343         7.9     0.01987    0.001987
       1.204     -0.7426     0.04343          16      0.1809     0.01809
        1.38     -0.8536     0.04343          24      0.1401     0.01401
           2      0.2114     0.09453         100       1.627      0.3541
       2.204      0.6373     0.08304         160       4.338      0.8294
       2.398      0.9111     0.05964         250        8.15       1.119
       2.544       0.881      0.1576         350       7.604       2.758
       5.301      -1.703     0.05922       2e+05      0.0198      0.0027
