#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.551      -1.551          16   0.0004914     0.01381
           2    0.008185    0.008185         100   1.792e-05      0.5095
       2.204      0.3962      0.3962         160   1.745e-05       1.245
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.029      -2.029       2e+05    0.003402    0.002976
