#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.928     0.04343        2.15      0.0118     0.00118
      0.5563      -1.507     0.04343         3.6     0.03113    0.003113
      0.6532      -1.354     0.04343         4.5     0.04425    0.004425
      0.7634      -1.096     0.04343         5.8     0.08012    0.008012
      0.8976     -0.7562     0.04343         7.9      0.1753     0.01753
       1.204    -0.02393     0.04343          16      0.9464     0.09464
        1.38     -0.0569     0.04343          24      0.8772     0.08772
           2       1.026     0.04343         100       10.61       1.061
       2.204       1.225     0.04343         160       16.78       1.678
       2.398       1.196     0.07048         250       15.69       2.546
       2.544      0.9266      0.1156         350       8.446       2.248
