#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.948     0.04343        2.15     0.01127    0.001127
      0.5563      -1.701     0.04343         3.6     0.01992    0.001992
      0.6532       -1.63     0.04343         4.5     0.02344    0.002344
      0.7634      -1.716     0.04343         5.8     0.01922    0.001922
      0.8976      -1.738     0.04343         7.9     0.01828    0.001828
        1.38     -0.8548     0.04343          24      0.1397     0.01397
           2      0.3085     0.09491         100       2.035      0.4446
       2.204      0.7242     0.09805         160       5.299       1.196
       2.398      0.8618      0.1198         250       7.275       2.006
       2.544      0.8318      0.2006         350       6.788       3.135
       5.301      -1.894      0.1045       2e+05     0.01275    0.003069
