#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.7058      0.0298   0.0001153    1.49e-13     0.02969
     -0.6958     0.02366   0.0001346    1.49e-13     0.02352
     -0.6858     0.01752   0.0001598    1.49e-13     0.01736
     -0.6758     0.01139   0.0001896    1.49e-13      0.0112
     -0.6658    0.005266    0.000226    1.49e-13     0.00504
     -0.6558   0.0002688   0.0002688    1.49e-13   3.611e-09
     -0.6458   0.0003082   0.0003082    1.49e-13   3.678e-09
     -0.6358   0.0003523   0.0003523    1.49e-13   3.746e-09
     -0.6258   0.0003848   0.0003848    1.49e-13   3.816e-09
     -0.6158    0.000427    0.000427    1.49e-13   3.887e-09
     -0.6058   0.0004681   0.0004681    1.49e-13   3.959e-09
     -0.5958   0.0005141   0.0005141    1.49e-13   4.033e-09
     -0.5858    0.000553    0.000553    1.49e-13   4.108e-09
     -0.5758   0.0006152   0.0006152    1.49e-13   4.184e-09
     -0.5658   0.0006786   0.0006785    1.49e-13   4.262e-09
     -0.5558   0.0007403   0.0007403    1.49e-13   4.341e-09
     -0.5458   0.0008031   0.0008031    1.49e-13   4.422e-09
     -0.5358   0.0008615   0.0008615    1.49e-13   4.504e-09
     -0.5258    0.000917    0.000917    1.49e-13   4.588e-09
     -0.5158   0.0009743   0.0009743    1.49e-13   4.673e-09
     -0.5058    0.001036    0.001036    1.49e-13    4.76e-09
     -0.4958     0.00111     0.00111    1.49e-13   4.848e-09
     -0.4858    0.001177    0.001177    1.49e-13   4.938e-09
     -0.4758    0.001253    0.001253    1.49e-13    5.03e-09
     -0.4658    0.001346    0.001346    1.49e-13   5.124e-09
     -0.4558    0.001461    0.001461    1.49e-13   5.219e-09
     -0.4458    0.001557    0.001557    1.49e-13   5.316e-09
     -0.4358    0.001661    0.001661    1.49e-13   5.415e-09
     -0.4258     0.00176     0.00176    1.49e-13   5.515e-09
     -0.4158    0.001857    0.001857    1.49e-13   5.618e-09
     -0.4058    0.001948    0.001948    1.49e-13   5.722e-09
     -0.3958    0.002043    0.002043    1.49e-13   5.829e-09
     -0.3858    0.002142    0.002142    1.49e-13   5.937e-09
     -0.3758    0.002241    0.002241    1.49e-13   6.048e-09
     -0.3658    0.002345    0.002345    1.49e-13    6.16e-09
     -0.3558    0.002455    0.002455    1.49e-13   6.274e-09
     -0.3458    0.002565    0.002565    1.49e-13   6.391e-09
     -0.3358    0.002661    0.002661    1.49e-13    6.51e-09
     -0.3258    0.002767    0.002767    1.49e-13   6.631e-09
     -0.3158    0.002879    0.002879    1.49e-13   6.754e-09
     -0.3058     0.00299     0.00299    1.49e-13    6.88e-09
     -0.2958    0.003104    0.003104    1.49e-13   7.008e-09
     -0.2858    0.003227    0.003227    1.49e-13   7.138e-09
     -0.2758    0.003371    0.003371    1.49e-13   7.271e-09
     -0.2658    0.003511    0.003511    1.49e-13   7.406e-09
     -0.2558    0.003654    0.003654    1.49e-13   7.544e-09
     -0.2458    0.003809    0.003809    1.49e-13   7.684e-09
     -0.2358    0.003955    0.003955    1.49e-13   7.827e-09
     -0.2258    0.004105    0.004105    1.49e-13   7.972e-09
     -0.2158    0.004253    0.004253    1.49e-13    8.12e-09
     -0.2058    0.004425    0.004425    1.49e-13   8.271e-09
     -0.1958    0.004739    0.004739    1.49e-13   8.425e-09
     -0.1858    0.004981    0.004981    1.49e-13   8.582e-09
     -0.1758    0.005293    0.005293    1.49e-13   8.741e-09
     -0.1658    0.005749    0.005749    1.49e-13   8.904e-09
     -0.1558    0.006247    0.006247    1.49e-13   9.069e-09
     -0.1458    0.006756    0.006756    1.49e-13   9.238e-09
     -0.1358    0.007263    0.007263    1.49e-13    9.41e-09
     -0.1258    0.007838    0.007838    1.49e-13   9.585e-09
     -0.1158    0.008476    0.008476    1.49e-13   9.763e-09
     -0.1058    0.009127    0.009127    1.49e-13   9.944e-09
    -0.09579    0.009799    0.009799    1.49e-13   1.013e-08
    -0.08579     0.01049     0.01049    1.49e-13   1.032e-08
    -0.07579     0.01114     0.01114    1.49e-13   1.051e-08
    -0.06579      0.0116      0.0116    1.49e-13    1.07e-08
    -0.05579     0.01222     0.01222    1.49e-13    1.09e-08
    -0.04579     0.01277     0.01277    1.49e-13   1.111e-08
    -0.03579     0.01312     0.01312    1.49e-13   1.131e-08
    -0.02579     0.01346     0.01346    1.49e-13   1.152e-08
    -0.01579     0.01383     0.01383    1.49e-13   1.174e-08
   -0.005795     0.01421     0.01421    1.49e-13   1.196e-08
    0.004205     0.01457     0.01457    1.49e-13   1.218e-08
     0.01421     0.01485     0.01485    1.49e-13    1.24e-08
     0.02421     0.01516     0.01516    1.49e-13   1.264e-08
     0.03421     0.01549     0.01549    1.49e-13   1.287e-08
     0.04421     0.01585     0.01585    1.49e-13   1.311e-08
     0.05421     0.01627     0.01627    1.49e-13   1.335e-08
     0.06421     0.01669     0.01669    1.49e-13    1.36e-08
     0.07421     0.01706     0.01706    1.49e-13   1.385e-08
     0.08421     0.01744     0.01744    1.49e-13   1.411e-08
     0.09421     0.01786     0.01786    1.49e-13   1.437e-08
      0.1042     0.01831     0.01831    1.49e-13   1.464e-08
      0.1142     0.01872     0.01872    1.49e-13   1.491e-08
      0.1242     0.01915     0.01915    1.49e-13   1.519e-08
      0.1342     0.01956     0.01956    1.49e-13   1.547e-08
      0.1442     0.02001     0.02001    1.49e-13   1.576e-08
      0.1542      0.0204      0.0204    1.49e-13   1.605e-08
      0.1642     0.02095     0.02095    1.49e-13   1.635e-08
      0.1742      0.0215      0.0215    1.49e-13   1.666e-08
      0.1842     0.02209     0.02209    1.49e-13   1.697e-08
      0.1942     0.02265     0.02265    1.49e-13   1.728e-08
      0.2042     0.02311     0.02311    1.49e-13    1.76e-08
      0.2142     0.02372     0.02372    1.49e-13   1.793e-08
      0.2242     0.02433     0.02433    1.49e-13   1.826e-08
      0.2342     0.02487     0.02487    1.49e-13    1.86e-08
      0.2442     0.02545     0.02545    1.49e-13   1.895e-08
      0.2542     0.02607     0.02607    1.49e-13    1.93e-08
      0.2642     0.02653     0.02653    1.49e-13   1.966e-08
      0.2742     0.02708     0.02708    1.49e-13   4.693e-06
      0.2842     0.02767     0.02766    1.49e-13    1.23e-05
      0.2942     0.02805     0.02803    1.49e-13   1.931e-05
      0.3042     0.02841     0.02839    1.49e-13   2.612e-05
      0.3142     0.02873      0.0287    1.49e-13   3.317e-05
      0.3242     0.02907     0.02903    1.49e-13   4.045e-05
      0.3342     0.02956     0.02951    1.49e-13   4.692e-05
      0.3442     0.02989     0.02984    1.49e-13   5.187e-05
      0.3542     0.03024     0.03018    1.49e-13   5.534e-05
      0.3642     0.03061     0.03056    1.49e-13   5.715e-05
      0.3742     0.03083     0.03078    1.49e-13   5.628e-05
      0.3842     0.03111     0.03105    1.49e-13   5.624e-05
      0.3942     0.03153     0.03147    1.49e-13   5.771e-05
      0.4042     0.03188     0.03182    1.49e-13   5.977e-05
      0.4142     0.03236      0.0323    1.49e-13   6.198e-05
      0.4242     0.03276     0.03269    1.49e-13   6.404e-05
      0.4342     0.03319     0.03313    1.49e-13   6.557e-05
      0.4442     0.03368     0.03361    1.49e-13   6.616e-05
      0.4542     0.03427      0.0342    1.49e-13   6.582e-05
      0.4642     0.03481     0.03474    1.49e-13   6.556e-05
      0.4742     0.03527      0.0352    1.49e-13   6.608e-05
      0.4842      0.0355     0.03543    1.49e-13   6.723e-05
      0.4942     0.03567      0.0356    1.49e-13   6.862e-05
      0.5042     0.03607       0.036    1.49e-13   7.013e-05
      0.5142     0.03617      0.0361    1.49e-13    7.22e-05
      0.5242     0.03629     0.03621    1.49e-13   7.498e-05
      0.5342     0.03623     0.03615    1.49e-13   7.831e-05
      0.5442     0.03607     0.03598    1.49e-13   8.207e-05
      0.5542     0.03585     0.03577    1.49e-13   8.617e-05
      0.5642     0.03543     0.03534    1.49e-13   9.058e-05
      0.5742     0.03492     0.03482    1.49e-13    9.53e-05
      0.5842     0.03402     0.03392    1.49e-13   0.0001003
      0.5942     0.03321      0.0331    1.49e-13   0.0001057
      0.6042     0.03239     0.03228    1.49e-13   0.0001114
      0.6142     0.03135     0.03123    1.49e-13   0.0001176
      0.6242     0.03015     0.03002    1.49e-13   0.0001246
      0.6342     0.02896     0.02883    1.49e-13   0.0001322
      0.6442     0.02813     0.02799    1.49e-13   0.0001401
      0.6542      0.0272     0.02705    1.49e-13   0.0001479
      0.6642     0.02649     0.02633    1.49e-13    0.000156
      0.6742     0.02573     0.02557    1.49e-13   0.0001644
      0.6842     0.02515     0.02479   0.0001853   0.0001735
      0.6942      0.0243     0.02393   0.0001872   0.0001838
      0.7042      0.0234     0.02301   0.0001896    0.000196
      0.7142     0.02271     0.02231   0.0001926   0.0002126
      0.7242     0.02196     0.02152   0.0001964   0.0002422
      0.7342     0.02126     0.02072   0.0002012   0.0003342
      0.7442     0.02178     0.02031   0.0002071    0.001271
      0.7542      0.0217     0.02013   0.0002143    0.001357
      0.7642     0.02148     0.01987   0.0002231    0.001387
      0.7742     0.02104      0.0194   0.0002334    0.001407
      0.7842     0.02058     0.01891   0.0002456    0.001424
      0.7942      0.0199      0.0182   0.0002598    0.001439
      0.8042     0.01916     0.01743   0.0002761    0.001454
      0.8142     0.01851     0.01675   0.0002948    0.001468
      0.8242     0.01808     0.01628   0.0003159    0.001481
      0.8342     0.01774      0.0159   0.0003397    0.001494
      0.8442     0.01743     0.01556   0.0003664    0.001504
      0.8542     0.01717     0.01527    0.000396    0.001502
      0.8642     0.01672     0.01485   0.0004288     0.00144
      0.8742     0.01539     0.01439    0.000465   0.0005347
      0.8842      0.0148     0.01381   0.0005046   0.0004834
      0.8942     0.01419     0.01315   0.0005479   0.0004918
      0.9042      0.0137     0.01259   0.0005946   0.0005143
      0.9142     0.01324     0.01205   0.0006447   0.0005464
      0.9242     0.01287     0.01158   0.0006981   0.0005898
      0.9342     0.01258     0.01117   0.0007543   0.0006561
      0.9442     0.01239     0.01078   0.0008129   0.0007905
      0.9542     0.01216     0.01038   0.0008734   0.0009011
      0.9642     0.01192    0.009968   0.0009352    0.001017
      0.9742     0.01177    0.009543   0.0009977    0.001225
      0.9842     0.01163    0.009075     0.00106    0.001498
      0.9942     0.01163    0.008755    0.001121    0.001754
       1.004     0.01187    0.008468     0.00118    0.002224
       1.014     0.01337    0.008239    0.001238    0.003895
       1.024      0.0145    0.007999    0.001296    0.005206
       1.034     0.01492    0.007752    0.001356    0.005812
       1.044     0.01533    0.007507    0.001415     0.00641
       1.054      0.0158    0.007277    0.001475     0.00705
       1.064     0.01626    0.007045    0.001534    0.007678
       1.074      0.0168    0.006814    0.001595    0.008392
       1.084     0.01773    0.006594    0.001656    0.009485
       1.094     0.01938    0.006364    0.001716      0.0113
       1.104     0.02234    0.006134    0.001774     0.01443
       1.114     0.02529    0.005916    0.001829     0.01754
       1.124     0.02764     0.00569    0.001882     0.02007
       1.134     0.02867    0.005474    0.001929     0.02127
       1.144      0.0282    0.005259    0.001968     0.02097
