#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.864     0.04343        2.15     0.01368    0.001368
      0.5563      -1.546     0.04343         3.6     0.02847    0.002847
      0.6532      -1.558     0.04343         4.5      0.0277     0.00277
      0.7634      -1.656     0.04343         5.8      0.0221     0.00221
      0.8976      -1.665     0.04343         7.9     0.02162    0.002162
       1.204       -1.13     0.04343          16     0.07406    0.007406
        1.38     -0.8921     0.04343          24      0.1282     0.01282
           2      0.2143     0.08623         100       1.638      0.3252
       2.204      0.3734      0.1633         160       2.363      0.8883
       5.301      -2.169      0.1572       2e+05    0.006783    0.002455
