#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.644     0.04343        2.15      0.0227     0.00227
      0.5563      -1.532     0.04343         3.6     0.02941    0.002941
      0.6532      -1.667     0.04343         4.5     0.02153    0.002153
      0.7634      -1.714     0.04343         5.8     0.01933    0.001933
      0.8976       -1.74     0.04343         7.9      0.0182     0.00182
       1.204     -0.7151     0.04343          16      0.1927     0.01927
        1.38     -0.6444     0.04343          24      0.2268     0.02268
           2      0.5046     0.04423         100       3.196      0.3255
       2.204      0.6915     0.07646         160       4.914      0.8652
       2.398       0.855      0.1375         250       7.162       2.267
       5.301      -1.777     0.06757       2e+05     0.01673    0.002603
