#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.224     0.04343        2.15      0.0597     0.00597
      0.5563        -1.1     0.04343         3.6     0.07942    0.007942
      0.6532       -1.23     0.04343         4.5     0.05885    0.005885
      0.7634      -1.331     0.04343         5.8     0.04662    0.004662
      0.8976      -1.455     0.04343         7.9      0.0351     0.00351
       1.204     -0.8474     0.04343          16      0.1421     0.01421
        1.38     -0.6994     0.04343          24      0.1998     0.01998
           2      0.1902     0.09492         100        1.55      0.3387
       2.204      0.6051     0.08328         160       4.028      0.7725
       2.398      0.7169      0.1122         250        5.21       1.346
       2.544      0.9101      0.1298         350       8.131       2.431
       2.699      0.8998      0.1413         500        7.94       2.583
       5.301      -1.838     0.07565       2e+05     0.01453    0.002531
