#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.7     0.04343        2.15     0.01995    0.001995
      0.5563      -1.804     0.04343         3.6     0.01571    0.001571
      0.6532      -1.786     0.04343         4.5     0.01637    0.001637
      0.7634      -1.754     0.04343         5.8     0.01763    0.001763
      0.8976       -1.67     0.04343         7.9     0.02136    0.002136
       1.204      -1.427      0.1018          16     0.03737    0.008758
        1.38     -0.9884     0.04343          24      0.1027     0.01027
       2.204      0.3293        0.18         160       2.134      0.8848
       2.398       0.603      0.1253         250       4.009       1.157
       5.301       -2.15      0.1715       2e+05    0.007082    0.002797
