#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.12     0.04343        2.15     0.07586    0.007586
      0.5563      -1.206     0.04343         3.6     0.06217    0.006217
      0.6532      -1.269     0.04343         4.5      0.0538     0.00538
      0.7634       -1.34     0.04343         5.8     0.04571    0.004571
      0.8976      -1.025     0.04343         7.9     0.09449    0.009449
       1.204     -0.7069     0.04343          16      0.1964     0.01964
        1.38     -0.5911     0.04343          24      0.2564     0.02564
           2      0.9993     0.04343         100       9.984      0.9984
       2.204       1.081     0.04343         160       12.05       1.205
       2.398      0.7861      0.1227         250       6.111       1.727
