#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.84     0.04343        2.15     0.01445    0.001445
      0.5563      -1.701     0.04343         3.6     0.01992    0.001992
      0.6532      -1.758     0.04343         4.5     0.01747    0.001747
      0.7634      -1.916     0.04343         5.8     0.01212    0.001212
      0.8976      -1.854     0.04343         7.9     0.01399    0.001399
        1.38      -0.969     0.04343          24      0.1074     0.01074
           2       0.197       0.123         100       1.574      0.4457
       2.204      0.6406      0.1041         160       4.371       1.048
       2.398      0.8086      0.0987         250       6.435       1.463
       5.301      -1.942      0.1114       2e+05     0.01143    0.002933
