#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.164     0.04343        2.15    0.006855   0.0006855
      0.5563      -1.765     0.04343         3.6     0.01719    0.001719
      0.6532      -1.595     0.04343         4.5      0.0254     0.00254
      0.7634      -1.486     0.04343         5.8     0.03264    0.003264
      0.8976      -1.573     0.04343         7.9     0.02674    0.002674
       1.204      -1.084     0.04944          16     0.08239     0.00938
        1.38     -0.5746     0.04343          24      0.2663     0.02663
           2      0.3577     0.07126         100       2.279      0.3739
       2.204      0.7983     0.05065         160       6.286      0.7331
       2.398        1.22     0.04343         250        16.6        1.66
       2.544       1.176     0.05348         350       15.01       1.848
       2.699       1.186     0.07684         500       15.34       2.714
