#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.988     0.04343        2.15     0.01028    0.001028
      0.5563      -1.859     0.04343         3.6     0.01383    0.001383
      0.6532      -2.005     0.04343         4.5    0.009883   0.0009883
      0.7634      -2.006     0.04343         5.8    0.009872   0.0009872
      0.8976      -2.121     0.04343         7.9    0.007561   0.0007561
       1.204      -1.238     0.05451          16     0.05776     0.00725
        1.38      -1.011     0.04343          24     0.09758    0.009758
           2      0.3254     0.07302         100       2.115      0.3557
       2.204      0.3517       0.141         160       2.247      0.7298
       5.301      -2.219      0.1893       2e+05    0.006035    0.002631
