#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.5249     0.07203     0.01657   6.113e-13     0.05546
     -0.5149     0.06136     0.01733   6.113e-13     0.04403
     -0.5049     0.05107     0.01847   6.113e-13      0.0326
     -0.4949      0.0409     0.01972   6.113e-13     0.02118
     -0.4849     0.03094     0.02119   6.113e-13    0.009755
     -0.4749     0.02279     0.02279   6.113e-13   2.829e-08
     -0.4649     0.02367     0.02367   6.113e-13   2.882e-08
     -0.4549     0.02457     0.02457   6.113e-13   2.935e-08
     -0.4449     0.02443     0.02443   6.113e-13    2.99e-08
     -0.4349     0.02473     0.02473   6.113e-13   3.045e-08
     -0.4249     0.02477     0.02477   6.113e-13   3.102e-08
     -0.4149     0.02492     0.02492   6.113e-13    3.16e-08
     -0.4049      0.0246      0.0246   6.113e-13   3.218e-08
     -0.3949     0.02516     0.02516   6.113e-13   3.278e-08
     -0.3849     0.02557     0.02557   6.113e-13   3.339e-08
     -0.3749     0.02575     0.02575   6.113e-13   3.401e-08
     -0.3649     0.02583     0.02583   6.113e-13   3.464e-08
     -0.3549     0.02566     0.02566   6.113e-13   3.529e-08
     -0.3449     0.02535     0.02535   6.113e-13   3.595e-08
     -0.3349     0.02503     0.02503   6.113e-13   3.661e-08
     -0.3249     0.02477     0.02477   6.113e-13   3.729e-08
     -0.3149     0.02476     0.02476   6.113e-13   3.799e-08
     -0.3049     0.02453     0.02453   6.113e-13   3.869e-08
     -0.2949     0.02443     0.02443   6.113e-13   3.941e-08
     -0.2849     0.02458     0.02458   6.113e-13   4.015e-08
     -0.2749     0.02503     0.02503   6.113e-13   4.089e-08
     -0.2649     0.02507     0.02507   6.113e-13   4.165e-08
     -0.2549     0.02518     0.02518   6.113e-13   4.243e-08
     -0.2449     0.02514     0.02514   6.113e-13   4.322e-08
     -0.2349     0.02503     0.02503   6.113e-13   4.402e-08
     -0.2249      0.0248      0.0248   6.113e-13   4.484e-08
     -0.2149      0.0246      0.0246   6.113e-13   4.567e-08
     -0.2049     0.02444     0.02444   6.113e-13   4.652e-08
     -0.1949     0.02425     0.02425   6.113e-13   4.738e-08
     -0.1849      0.0241      0.0241   6.113e-13   4.827e-08
     -0.1749     0.02399     0.02399   6.113e-13   4.916e-08
     -0.1649     0.02385     0.02385   6.113e-13   5.008e-08
     -0.1549     0.02358     0.02358   6.113e-13   5.101e-08
     -0.1449     0.02338     0.02338   6.113e-13   5.196e-08
     -0.1349     0.02323     0.02323   6.113e-13   5.292e-08
     -0.1249     0.02307     0.02307   6.113e-13   5.391e-08
     -0.1149     0.02291     0.02291   6.113e-13   5.491e-08
     -0.1049     0.02282     0.02282   6.113e-13   5.593e-08
    -0.09491     0.02285     0.02285   6.113e-13   5.697e-08
    -0.08491     0.02284     0.02284   6.113e-13   5.803e-08
    -0.07491     0.02284     0.02284   6.113e-13   5.911e-08
    -0.06491     0.02289     0.02289   6.113e-13   6.021e-08
    -0.05491     0.02287     0.02287   6.113e-13   6.133e-08
    -0.04491     0.02287     0.02287   6.113e-13   6.247e-08
    -0.03491     0.02284     0.02284   6.113e-13   6.363e-08
    -0.02491     0.02293     0.02293   6.113e-13   6.481e-08
    -0.01491     0.02371     0.02371   6.113e-13   6.601e-08
   -0.004915     0.02408     0.02408   6.113e-13   6.724e-08
    0.005085     0.02475     0.02475   6.113e-13   6.849e-08
     0.01509     0.02602     0.02602   6.113e-13   6.977e-08
     0.02509     0.02739     0.02739   6.113e-13   7.106e-08
     0.03509     0.02871     0.02871   6.113e-13   7.238e-08
     0.04509     0.02994     0.02994   6.113e-13   7.373e-08
     0.05509     0.03136     0.03136   6.113e-13    7.51e-08
     0.06509     0.03294     0.03294   6.113e-13    7.65e-08
     0.07509     0.03448     0.03448   6.113e-13   7.792e-08
     0.08509       0.036       0.036   6.113e-13   7.937e-08
     0.09509     0.03751     0.03751   6.113e-13   8.084e-08
      0.1051      0.0388      0.0388   6.113e-13   8.235e-08
      0.1151     0.03936     0.03936   6.113e-13   8.388e-08
      0.1251     0.04042     0.04042   6.113e-13   8.544e-08
      0.1351      0.0412      0.0412   6.113e-13   8.702e-08
      0.1451     0.04134     0.04134   6.113e-13   8.864e-08
      0.1551     0.04141     0.04141   6.113e-13   9.029e-08
      0.1651     0.04157     0.04157   6.113e-13   9.197e-08
      0.1751     0.04176     0.04176   6.113e-13   9.368e-08
      0.1851     0.04188     0.04188   6.113e-13   9.542e-08
      0.1951     0.04177     0.04177   6.113e-13   9.719e-08
      0.2051     0.04175     0.04175   6.113e-13     9.9e-08
      0.2151     0.04179     0.04179   6.113e-13   1.008e-07
      0.2251     0.04191     0.04191   6.113e-13   1.027e-07
      0.2351     0.04218     0.04218   6.113e-13   1.046e-07
      0.2451     0.04246     0.04246   6.113e-13   1.066e-07
      0.2551      0.0426      0.0426   6.113e-13   1.086e-07
      0.2651     0.04273     0.04273   6.113e-13   1.106e-07
      0.2751     0.04299     0.04299   6.113e-13   1.126e-07
      0.2851     0.04331     0.04331   6.113e-13   1.147e-07
      0.2951     0.04353     0.04353   6.113e-13   1.169e-07
      0.3051     0.04378     0.04378   6.113e-13    1.19e-07
      0.3151       0.044       0.044   6.113e-13   1.212e-07
      0.3251      0.0443      0.0443   6.113e-13   1.235e-07
      0.3351     0.04447     0.04447   6.113e-13   1.258e-07
      0.3451     0.04497     0.04497   6.113e-13   1.281e-07
      0.3551     0.04547     0.04547   6.113e-13   1.305e-07
      0.3651     0.04604     0.04604   6.113e-13   1.329e-07
      0.3751     0.04653     0.04653   6.113e-13   1.354e-07
      0.3851     0.04682     0.04681   6.113e-13   1.379e-07
      0.3951     0.04741     0.04741   6.113e-13   1.405e-07
      0.4051     0.04798     0.04798   6.113e-13   1.431e-07
      0.4151     0.04842     0.04842   6.113e-13   1.458e-07
      0.4251     0.04893     0.04893   6.113e-13   1.485e-07
      0.4351      0.0495      0.0495   6.113e-13   1.512e-07
      0.4451     0.04975     0.04975   6.113e-13    1.54e-07
      0.4551      0.0502     0.05019   6.113e-13   6.183e-06
      0.4651     0.05069     0.05067   6.113e-13   1.746e-05
      0.4751      0.0508     0.05077   6.113e-13   2.785e-05
      0.4851      0.0509     0.05086   6.113e-13   3.794e-05
      0.4951     0.05092     0.05087   6.113e-13   4.837e-05
      0.5051     0.05098     0.05092   6.113e-13   5.915e-05
      0.5151     0.05129     0.05122   6.113e-13   6.871e-05
      0.5251     0.05135     0.05127   6.113e-13   7.599e-05
      0.5351     0.05144     0.05135   6.113e-13   8.106e-05
      0.5451     0.05157     0.05149   6.113e-13   8.366e-05
      0.5551     0.05146     0.05138   6.113e-13   8.223e-05
      0.5651     0.05145     0.05136   6.113e-13   8.204e-05
      0.5751     0.05167     0.05159   6.113e-13   8.412e-05
      0.5851      0.0518     0.05171   6.113e-13   8.705e-05
      0.5951     0.05213     0.05204   6.113e-13   9.021e-05
      0.6051     0.05232     0.05223   6.113e-13   9.313e-05
      0.6151     0.05259     0.05249   6.113e-13   9.528e-05
      0.6251     0.05293     0.05283   6.113e-13     9.6e-05
      0.6351     0.05344     0.05334   6.113e-13   9.533e-05
