# ID     RA            DEC         
  3455   189.4333191   62.3083382  
  3484   189.1718597   62.3079376  
  3526   189.3605804   62.3073006  
  3532   189.3077393   62.3073006  
  3560   189.2727509   62.3069458  
  3572   189.3201294   62.3067284  
  3627   189.1776886   62.305748   
  3658   189.5130463   62.3050613  
  3668   189.546402    62.3050995  
  3679   189.1249237   62.3049355  
  3712   189.1882019   62.3044624  
  3718   189.52034     62.3041801  
  3742   189.256958    62.3039932  
  3758   189.2045746   62.3039017  
  3813   189.4191284   62.3028641  
  3821   189.0778503   62.3029137  
  3827   189.5537872   62.3028259  
  3836   189.3529205   62.3027306  
  3870   189.2200928   62.302124   
  3883   189.5144196   62.3017426  
  3887   189.0851593   62.3018074  
  3888   189.1279449   62.3019485  
  3914   189.3979797   62.3014412  
  3981   189.0904999   62.300518   
  3991   189.4268341   62.3003883  
  4022   189.1333771   62.2997475  
  4050   189.2480621   62.2995377  
  4083   189.3815765   62.2982826  
  4108   189.0949554   62.2986832  
  4145   189.3006744   62.2983513  
  4203   189.4450073   62.2974777  
  4211   189.1433716   62.2973366  
  4226   189.1197662   62.2971344  
  4235   189.0894012   62.2970238  
  4255   189.4404144   62.2967911  
  4267   189.1586761   62.2965698  
  4268   189.156723    62.2962074  
  4270   189.3615875   62.2965126  
  4308   189.5333252   62.295826   
  4312   189.1033325   62.2953453  
  4314   189.1327515   62.2958107  
  4320   189.4204254   62.2957344  
  4449   189.4443359   62.2940598  
  4456   189.3573456   62.2939415  
  4486   189.2254639   62.2938271  
  4499   189.1846466   62.2935448  
  4500   189.4094086   62.2934532  
  4580   189.4977875   62.2925186  
  4589   189.2513733   62.2918434  
  4592   189.319458    62.2925835  
  4625   189.4423218   62.2918701  
  4633   189.139267    62.2918434  
  4654   189.5438538   62.2914658  
  4656   189.0845795   62.2915268  
  4663   189.276947    62.2914085  
  4722   189.3000641   62.2908401  
  4738   189.2708893   62.2907867  
  4774   189.3771515   62.2902565  
  4777   189.4528503   62.29002    
  4799   189.3938141   62.2898026  
  4826   189.1757965   62.2895584  
  4832   189.5562897   62.2891655  
  4846   189.1036377   62.2891464  
  4865   189.4732513   62.288826   
  4888   189.2634125   62.2888336  
  4905   189.479599    62.2882996  
  4917   189.230835    62.2883186  
  4924   189.5123138   62.2880669  
  4937   189.0637512   62.2879028  
  4954   189.1867981   62.287735   
  4955   189.2498169   62.2876854  
  4974   189.3796234   62.2874336  
  4986   189.0558929   62.287323   
  4990   189.1330261   62.2873993  
  4995   189.3477783   62.2874985  
  5007   189.3644104   62.2872162  
  5012   189.4423828   62.2872009  
  5023   189.5151215   62.2865105  
  5028   189.2757416   62.2867661  
  5055   189.3976288   62.2864685  
  5067   189.1758118   62.2864342  
  5089   189.0874176   62.2860031  
  5090   189.0886078   62.2856178  
  5097   189.5183868   62.2857895  
  5133   189.3715668   62.2856026  
  5138   189.4614563   62.2853279  
  5147   189.3411407   62.2853088  
  5168   189.0943146   62.2849884  
  5170   189.1614227   62.2851219  
  5177   189.3652802   62.2849808  
  5187   189.1829529   62.2848816  
  5211   189.4091034   62.2842216  
  5215   189.5788574   62.2843933  
  5238   189.5179749   62.2841682  
  5256   189.1968842   62.2841034  
  5265   189.5437317   62.2837067  
  5270   189.2786255   62.2839127  
  5296   189.1916962   62.2835388  
  5321   189.0540619   62.2830391  
  5325   189.1354523   62.2831459  
  5337   189.5453339   62.2828827  
  5346   189.2840576   62.2830811  
  5347   189.2999115   62.2831383  
  5348   189.3841248   62.2829399  
  5358   189.2291565   62.2829094  
  5375   189.150589    62.282402   
  5395   189.1636505   62.2823906  
  5438   189.1468353   62.2818413  
  5512   189.1805725   62.2812462  
  5515   189.4342804   62.2810593  
  5526   189.2692871   62.2810402  
  5530   189.5308685   62.2807426  
  5588   189.0269318   62.280098   
  5604   189.4298401   62.2800903  
  5627   189.4169769   62.2798653  
  5730   189.3191071   62.278717   
  5735   189.517868    62.278286   
  5747   189.2698669   62.2783661  
  5766   189.1424103   62.2781677  
  5797   189.0099335   62.2777367  
  5814   189.0885468   62.2777634  
  5822   189.5382538   62.2772522  
  5836   189.4688721   62.2774124  
  5849   189.5558624   62.2769966  
  5853   189.2450562   62.2771606  
  5879   189.0748749   62.2764244  
  5882   189.2082825   62.2769699  
  5898   189.1672363   62.2768364  
  5916   189.1145325   62.2763786  
  5974   189.1309814   62.2758293  
  5976   189.2637787   62.2757492  
  6005   189.4461212   62.2755547  
  6006   189.4907074   62.2752075  
  6012   189.3512268   62.2755203  
  6015   189.4311981   62.2754707  
  6061   189.0943909   62.2748985  
  6065   189.3358459   62.2748909  
  6073   189.1352539   62.2744408  
  6084   189.4696655   62.274498   
  6085   189.5219421   62.2743721  
  6090   189.1452484   62.2745171  
  6092   189.2780609   62.2746429  
  6094   189.3088226   62.2744026  
  6096   189.3635559   62.2745171  
  6121   189.4886627   62.2742882  
  6147   189.5789795   62.2736549  
  6186   189.2677765   62.2735672  
  6221   189.4844208   62.2730446  
  6251   189.5308685   62.272644   
  6265   189.5011139   62.272541   
  6287   189.0175171   62.2722206  
  6290   189.2044373   62.2723885  
  6296   189.3798523   62.2722931  
  6308   189.0480804   62.272068   
  6311   189.197525    62.2723198  
  6333   189.0136871   62.2718582  
  6352   189.0883484   62.2717667  
  6383   189.2516632   62.2713242  
  6386   189.3115234   62.2713203  
  6406   189.0919495   62.2710724  
  6409   189.2822418   62.2710953  
  6438   189.1930389   62.2707329  
  6464   189.1222382   62.2703209  
  6489   189.5034943   62.2699699  
  6509   189.4950104   62.2698174  
  6517   189.3505707   62.2699165  
  6537   189.450592    62.2695274  
  6547   189.38414     62.2694969  
  6617   189.5817261   62.2683716  
  6641   189.3901825   62.2684708  
  6665   189.2827454   62.2682457  
  6676   189.1144562   62.2680435  
  6710   189.1318817   62.2677727  
  6714   189.3066406   62.2676926  
  6724   189.0913239   62.2675858  
  6768   189.0780334   62.2669907  
  6787   189.4620514   62.26688    
  6789   189.53508     62.2667923  
  6827   189.4126892   62.2664375  
  6828   189.414566    62.2662849  
  6845   189.3097229   62.2663651  
  6891   189.4282379   62.2659073  
  6934   189.2009735   62.2656593  
  6977   189.033493    62.2648582  
  6984   189.3267212   62.2649117  
  7009   189.0187073   62.2644005  
  7041   189.0726624   62.2642212  
  7045   189.3720245   62.2641068  
  7052   188.9988403   62.2638397  
  7053   189.0279388   62.2640305  
  7054   189.0763855   62.2640228  
  7065   189.009201    62.2637215  
  7099   189.1063232   62.2634659  
  7114   189.2432709   62.2635193  
  7172   189.0431976   62.2626228  
  7173   189.0889587   62.2627411  
  7178   189.3029175   62.2628365  
  7185   189.1758575   62.262619   
  7188   189.3069153   62.2625542  
  7196   189.0936737   62.2623329  
  7236   189.2613678   62.2621078  
  7240   189.3708038   62.2617645  
  7249   189.0322876   62.2617798  
  7263   188.9950104   62.2616272  
  7320   189.1952972   62.2612762  
  7353   189.1672058   62.2609177  
  7379   189.4898224   62.260437   
  7385   188.9562073   62.2602005  
  7386   188.9914246   62.2601891  
  7387   188.9979401   62.2600327  
  7489   189.1273346   62.259243   
  7532   189.3334045   62.2580414  
  7548   189.3906555   62.2588539  
  7568   188.9853973   62.2583542  
  7588   189.4095306   62.2582588  
  7598   189.0722351   62.2581978  
  7630   189.1927948   62.2577286  
  7678   189.283844    62.2575607  
  7683   189.5702667   62.2572136  
  7687   189.0955811   62.2573738  
  7698   189.1654816   62.2572937  
  7711   189.1013184   62.257      
  7800   189.2619171   62.2561989  
  7803   189.3465424   62.2555962  
  7840   189.2549591   62.2557602  
  7847   189.4658661   62.2556038  
  7895   189.3582458   62.2552681  
  7897   189.4261475   62.2551231  
  7907   189.3047485   62.2551041  
  7908   189.3607178   62.255043   
  7920   189.2762146   62.2550163  
  7925   189.420578    62.2547913  
  7958   189.065918    62.254303   
  7959   189.0670776   62.253788   
  7963   189.299057    62.2541161  
  7966   189.3947296   62.2543106  
  7996   189.2849121   62.2540665  
  8004   189.4840393   62.2537231  
  8027   188.9480133   62.2534332  
  8028   188.9536285   62.2536125  
  8035   189.1380463   62.2537994  
  8047   189.4473724   62.2535439  
  8051   189.0800781   62.2535019  
  8053   189.1226654   62.253582   
  8054   189.1353302   62.2536392  
  8056   189.235672    62.2536163  
  8065   189.3182526   62.2534065  
  8081   189.39328     62.253231   
  8092   189.3071289   62.2531166  
  8099   189.1029968   62.2528954  
  8105   189.2581024   62.2528763  
  8113   189.482193    62.2518578  
  8167   189.2880859   62.2522125  
  8220   188.9802704   62.2514038  
  8267   189.0409851   62.2511215  
  8319   189.0052795   62.2505379  
  8326   189.178009    62.2507782  
  8332   189.4145966   62.2505989  
  8354   188.9924774   62.2503281  
  8427   189.2447052   62.2497215  
  8433   189.4949188   62.2495117  
  8452   188.9621124   62.2492256  
  8474   189.4404755   62.2490616  
  8483   189.1747589   62.249054   
  8484   189.2177277   62.2491608  
  8493   189.5521851   62.248497   
  8535   189.1605835   62.2486687  
  8539   189.240799    62.2486076  
  8544   189.4131622   62.2485199  
  8551   189.3216858   62.2483711  
  8586   189.1834717   62.2473717  
  8592   189.5284729   62.2477379  
  8612   189.1919403   62.2468948  
  8613   189.19104     62.2463951  
  8662   189.3057861   62.2473297  
  8668   189.2496948   62.2471962  
  8691   189.3425598   62.2469711  
  8704   189.3477783   62.2467651  
  8744   189.5176849   62.2461967  
  8753   189.195343    62.2464561  
  8771   189.3376923   62.2461052  
  8776   189.4220123   62.2461166  
  8778   189.5227814   62.2459908  
  8785   189.2680817   62.24617    
  8814   189.4273682   62.2455521  
  8875   189.4496765   62.2450676  
  8879   189.5089417   62.2449188  
  8908   188.9164276   62.2446747  
  8919   189.4424591   62.2445831  
  8937   188.921875    62.2440681  
  8955   189.1278534   62.2442665  
  8965   189.3240204   62.2442436  
  8968   189.4640961   62.2440453  
  8973   189.0518494   62.243988   
  8988   189.0551453   62.2438316  
  9012   189.3659363   62.243618   
  9022   189.1378479   62.2436638  
  9041   189.0248566   62.2432556  
  9053   189.0358124   62.2431564  
  9056   189.1495361   62.2433281  
  9071   189.2451935   62.2430153  
  9077   189.4411774   62.2430458  
  9101   189.2266235   62.2428589  
  9109   189.4852142   62.2424431  
  9124   189.140625    62.241909   
  9153   189.37117     62.2424278  
  9155   189.5113983   62.2421799  
  9167   189.3844147   62.2421646  
  9185   189.4108582   62.2420006  
  9229   189.2383881   62.2416191  
  9237   189.4908142   62.2413025  
  9252   189.2693634   62.2414284  
  9256   189.4036407   62.241375   
  9274   189.1253967   62.2410736  
  9286   189.571106    62.2407074  
  9293   189.2612457   62.2405968  
  9294   189.262207    62.2398758  
  9297   189.3956909   62.24086    
  9306   189.2012787   62.2407036  
  9311   189.399765    62.2404976  
  9319   189.5815125   62.2399826  
  9353   189.3717041   62.2401199  
  9367   188.999527    62.2396812  
  9370   189.1483307   62.2399864  
  9371   189.1619873   62.2397804  
  9376   189.2744904   62.2397957  
  9387   189.532486    62.2395592  
  9388   189.5604706   62.2397308  
  9391   189.0406342   62.2395821  
  9398   189.368988    62.2396965  
  9401   189.4571533   62.2395058  
  9409   189.0735931   62.2394943  
  9412   189.2839508   62.2396126  
  9433   189.0468903   62.239109   
  9437   189.1244049   62.2392654  
  9438   189.1443481   62.2392769  
  9440   189.1715698   62.2391739  
  9477   189.3455658   62.2388077  
  9487   189.3612518   62.2385941  
  9489   189.3848419   62.2384987  
  9514   189.0888519   62.2380981  
  9520   189.2012177   62.237999   
  9538   189.3154907   62.2379723  
  9553   189.0582886   62.2375641  
  9593   189.091568    62.2375946  
  9610   189.2075958   62.2374382  
  9613   189.4421997   62.2369843  
  9691   189.4054108   62.2364693  
  9710   189.1391907   62.2356987  
  9722   189.5646057   62.2360077  
  9754   189.0007019   62.2357903  
  9761   189.2815704   62.2359848  
  9762   189.2799835   62.2355652  
  9782   189.4683838   62.2355843  
  9786   189.0740814   62.2355003  
  9790   189.23909     62.2355347  
  9798   189.13591     62.2354774  
  9824   189.2062683   62.2352028  
  9862   189.252182    62.2349434  
  9887   189.2483215   62.233551   
  9921   189.1248474   62.2341766  
  9928   189.4094849   62.2334709  
  9970   189.2614136   62.2337646  
  9981   189.2087555   62.2336006  
  9991   189.1428375   62.2334557  
  10005  189.4563904   62.2331963  
  10012  189.4593506   62.2330589  
  10059  189.4076691   62.2327576  
  10070  188.9924469   62.2316666  
  10077  189.3440552   62.2324257  
  10093  189.3939209   62.2323189  
  10110  188.9477539   62.2317352  
  10111  188.9530487   62.231739   
  10126  188.9595795   62.2316475  
  10131  189.2198029   62.231842   
  10149  189.3975677   62.2317123  
  10159  189.2157898   62.2316208  
  10162  189.3347778   62.2314529  
  10177  189.265686    62.231163   
  10205  189.3215027   62.231163   
  10222  189.5318298   62.2306366  
  10311  189.0827179   62.2299232  
  10331  189.3177338   62.2296791  
  10335  189.4875793   62.2296066  
  10336  189.5502472   62.2297173  
  10341  189.0961151   62.2294693  
  10345  189.152771    62.2296104  
  10351  189.3393707   62.2295074  
  10352  189.3662567   62.2294807  
  10376  188.8795776   62.2287216  
  10392  189.4525757   62.229084   
  10411  188.9761505   62.2287445  
  10472  188.9704742   62.227993   
  10484  189.260437    62.2283173  
  10487  189.2941437   62.2282333  
  10495  189.1521301   62.2280045  
  10514  189.3890839   62.2278481  
  10518  189.476059    62.2278328  
  10523  189.0085449   62.2275581  
  10546  188.9369049   62.2271309  
  10555  189.3318634   62.227047   
  10564  188.9744415   62.2270317  
  10582  189.4157562   62.2271233  
  10587  188.9715881   62.2269859  
  10611  189.5037994   62.2266922  
  10669  189.1552277   62.2261887  
  10696  188.9827576   62.2257385  
  10705  188.9110718   62.2254257  
  10715  189.2775726   62.2256966  
  10723  189.456604    62.2255859  
  10749  189.1754303   62.2253838  
  10750  189.2972717   62.2253075  
  10763  189.1679535   62.2252693  
  10780  189.2577362   62.2251358  
  10783  189.3601227   62.2250786  
  10808  189.0297699   62.2246399  
  10829  188.9787903   62.224411   
  10879  189.3762665   62.2239685  
  10898  189.4432983   62.2238007  
  10909  189.2999573   62.2238121  
  10954  189.251236    62.2232246  
  10966  189.0913086   62.2231178  
  10970  189.2584839   62.223053   
  11006  189.3277588   62.2226677  
  11019  189.2128143   62.2223892  
  11052  189.1400146   62.2221756  
  11053  189.1538239   62.2223206  
  11063  189.0602875   62.2219124  
  11086  189.3639374   62.2219086  
  11093  188.9225464   62.2212677  
  11128  189.3781891   62.2216454  
  11137  189.1124573   62.221447   
  11165  189.2102509   62.2211304  
  11201  189.3274231   62.2208557  
  11234  188.9145203   62.2199287  
  11245  189.2071838   62.2202606  
  11276  189.3780212   62.219841   
  11303  189.1837769   62.2196693  
  11317  189.3196869   62.2194939  
  11319  189.3448029   62.2193184  
  11329  188.9497833   62.2188988  
  11363  188.8860016   62.2182961  
  11388  189.177948    62.2184334  
  11398  189.396347    62.2185898  
  11402  189.0880127   62.217617   
  11415  189.1423187   62.2182693  
  11418  189.1720428   62.2183571  
  11449  189.1858521   62.2179184  
  11461  189.3824921   62.217598   
  11464  189.4458618   62.2176743  
  11481  189.0041046   62.2172165  
  11494  189.0797729   62.2171631  
  11499  189.2606049   62.2172966  
  11520  189.5075989   62.2169685  
  11550  189.094986    62.2165947  
  11563  189.3967896   62.2163696  
  11580  189.3781281   62.2162323  
  11604  189.1138      62.2160645  
  11620  189.161972    62.2159004  
  11622  189.2068329   62.2159767  
  11654  189.3317108   62.2156181  
  11710  189.2245789   62.215004   
  11735  189.0813293   62.2145653  
  11737  189.1109314   62.2144585  
  11758  189.036087    62.214138   
  11764  189.4224091   62.2142181  
  11807  189.1663971   62.2138672  
  11808  189.1832886   62.2138863  
  11810  189.3070068   62.2137794  
  11827  189.3358154   62.213665   
  11828  189.3387299   62.213089   
  11854  189.3253021   62.2133865  
  11880  189.1469727   62.2131538  
  11891  188.9740143   62.2126846  
  11905  189.3838806   62.2128868  
  11938  188.9147491   62.2121696  
  11946  189.1365356   62.2121925  
  11966  189.2975006   62.2122002  
  11976  188.9405823   62.2117996  
  11984  189.336441    62.2118416  
  11991  189.3957367   62.2118874  
  12000  189.1437988   62.2113876  
  12007  189.4033356   62.2119179  
  12030  189.0931702   62.2114754  
  12054  189.1568146   62.2113457  
  12078  189.2093353   62.2110252  
  12095  189.267746    62.2108994  
  12106  189.0091095   62.210598   
  12124  189.0662231   62.2103577  
  12125  189.085495    62.2105713  
  12129  189.2911987   62.2106247  
  12142  189.0924225   62.2103271  
  12206  189.4181976   62.2097549  
  12244  189.0263977   62.2091064  
  12262  188.9730225   62.2089081  
  12301  189.4201965   62.2086716  
  12396  189.089798    62.2074547  
  12420  188.8733826   62.2069397  
  12423  188.9663239   62.2069626  
  12434  188.9173584   62.2067299  
  12465  189.1457214   62.2067223  
  12508  189.4235992   62.2065697  
  12524  188.9837189   62.2054367  
  12532  189.4416046   62.2060661  
  12560  189.4215088   62.2058182  
  12572  189.2155304   62.2056694  
  12581  189.3317413   62.205822   
  12582  188.9195709   62.2052689  
  12610  189.4359741   62.2052231  
  12613  188.9224548   62.2048416  
  12615  189.0388641   62.2050591  
  12646  189.1147461   62.2050095  
  12656  189.2090759   62.2047195  
  12675  189.1788483   62.2045288  
  12682  189.3434448   62.2045898  
  12690  189.0030823   62.2043114  
  12694  189.2026672   62.2043991  
  12746  189.1533966   62.2036438  
  12750  189.3164978   62.2036743  
  12763  189.0721893   62.2035408  
  12764  189.1436157   62.2036018  
  12788  189.3002167   62.2033234  
  12806  189.3421783   62.2028999  
  12810  188.9439392   62.2026062  
  12820  189.4193878   62.2028236  
  12838  188.990036    62.2024422  
  12847  189.0877228   62.2023239  
  12848  189.1266785   62.2023773  
  12851  189.2354126   62.2023354  
  12852  189.2458344   62.2024651  
  12856  189.3095703   62.2023582  
  12861  188.9483032   62.2019005  
  12904  189.0376892   62.2015572  
  12931  189.4044037   62.2013626  
  12943  189.1748199   62.2014923  
  12976  189.0875397   62.2010841  
  13036  189.032608    62.200161   
  13037  189.2325745   62.2003365  
  13055  189.4206696   62.2001266  
  13056  188.9049377   62.1997032  
  13088  189.039917    62.1996078  
  13090  189.081192    62.1997337  
  13097  189.3085632   62.1991196  
  13098  189.3165131   62.1996956  
  13107  189.1156006   62.1996002  
  13139  188.9396057   62.1988029  
  13161  189.1562958   62.1990509  
  13205  189.0778809   62.1983833  
  13207  189.1504059   62.1984062  
  13231  189.2483826   62.1981583  
  13232  189.2745209   62.1982346  
  13250  189.3598175   62.1980133  
  13251  189.3806763   62.1979561  
  13268  188.9453125   62.1974716  
  13300  189.1596527   62.1974602  
  13333  188.9981689   62.1970062  
  13337  189.157486    62.1970253  
  13370  189.024292    62.1966705  
  13373  189.1800232   62.1966553  
  13385  189.0496979   62.1965714  
  13415  189.2565918   62.1961937  
  13458  189.4598846   62.1958618  
  13474  189.0367126   62.1954536  
  13502  189.1725616   62.1950836  
  13507  189.2939606   62.1948013  
  13515  189.1924744   62.1950073  
  13517  189.2389984   62.1951675  
  13542  189.0520782   62.1945839  
  13543  189.0501404   62.1941185  
  13555  188.9402466   62.1943398  
  13584  189.2223969   62.1943436  
  13593  189.3923645   62.1943398  
  13629  189.3272247   62.1939316  
  13634  188.9208069   62.1933823  
  13680  189.3135223   62.1933289  
  13686  189.0638428   62.1929359  
  13688  189.1537018   62.1930161  
  13698  189.3442078   62.1929588  
  13741  189.3261261   62.1925392  
  13767  189.3904572   62.1924133  
  13793  189.2776947   62.1921959  
  13799  188.9144592   62.1914101  
  13806  189.1724243   62.1915321  
  13810  189.3298187   62.1920013  
  13811  189.3389893   62.191925   
  13835  189.4448853   62.1918449  
  13866  189.2565155   62.1913376  
  13903  189.0704041   62.1907654  
  13908  189.2277069   62.1908607  
  13970  189.1160889   62.1901665  
  13988  189.3674622   62.1901169  
  13999  189.2585449   62.1896896  
  14003  188.9428711   62.1895218  
  14040  189.2975311   62.1894379  
  14052  189.2832336   62.1893196  
  14071  189.1987762   62.1889458  
  14094  189.3833923   62.1885796  
  14095  189.3831329   62.1876259  
  14096  188.881485    62.1882401  
  14137  189.221756    62.1879883  
  14149  189.158432    62.1880836  
  14166  188.8870239   62.187439   
  14188  189.0775452   62.1875191  
  14191  189.2033386   62.187664   
  14209  189.0874329   62.1872406  
  14211  189.1311035   62.1871643  
  14229  189.0443573   62.1870003  
  14267  189.2480469   62.1866875  
  14289  189.0135651   62.186367   
  14305  189.0887451   62.186039   
  14310  189.2618561   62.1861877  
  14315  189.3996277   62.1858864  
  14458  188.993927    62.1840477  
  14557  189.0045776   62.1828575  
  14562  189.1282959   62.1830292  
  14571  188.9487152   62.1827316  
  14582  189.4008026   62.1828194  
  14588  188.9516449   62.1824875  
  14599  189.282608    62.1827164  
  14605  188.9809418   62.1824265  
  14610  189.3361511   62.1825829  
  14614  189.0688019   62.1822929  
  14622  189.3981171   62.1822929  
  14630  189.2290192   62.1823196  
  14632  189.284729    62.1822243  
  14637  189.3866272   62.1821251  
  14672  189.2544861   62.1817627  
  14673  189.3055267   62.1817207  
  14694  189.0019531   62.1813431  
  14715  188.9469604   62.1808853  
  14732  189.2137299   62.1810036  
  14743  189.2861176   62.1808472  
  14769  188.9452667   62.179924   
  14778  189.2934418   62.1804466  
  14794  189.1697998   62.1802711  
  14796  189.1942139   62.1802597  
  14806  189.0006866   62.1798248  
  14824  189.3491516   62.1794548  
  14834  189.3221283   62.1797485  
  14853  189.1213226   62.1794319  
  14867  188.9709625   62.1791153  
  14896  188.9751587   62.1787071  
  14906  189.3405609   62.1789513  
