# ID    RA            DEC         
  4531  189.4276428   62.2931671  
  4537  189.0841217   62.2930832  
  4542  189.2126923   62.2921028  
  4546  189.363739    62.2930756  
  4550  189.040863    62.2929993  
  4558  189.2661743   62.2929688  
  4563  189.4032135   62.2911568  
  4564  189.4026031   62.2927895  
  4575  189.4166565   62.2926178  
  4580  189.4977875   62.2925186  
  4589  189.2513733   62.2918434  
  4592  189.319458    62.2925835  
  4598  189.0973358   62.2923241  
  4601  189.2586517   62.2927017  
  4603  189.3245239   62.2926979  
  4612  189.3859558   62.2922783  
  4625  189.4423218   62.2918701  
  4627  189.494873    62.2918549  
  4633  189.139267    62.2918434  
  4654  189.5438538   62.2914658  
  4656  189.0845795   62.2915268  
  4663  189.276947    62.2914085  
  4676  189.1736908   62.2914696  
  4681  189.2866669   62.2914429  
  4694  189.1975555   62.2912941  
  4701  189.5129395   62.2908669  
  4703  189.0660248   62.2911301  
  4707  189.3300476   62.2911148  
  4722  189.3000641   62.2908401  
  4738  189.2708893   62.2907867  
  4744  189.2670898   62.2907143  
  4751  189.4836426   62.2902908  
  4759  189.359726    62.2905045  
  4760  189.3614197   62.2901726  
  4762  189.5202179   62.2900963  
  4774  189.3771515   62.2902565  
  4777  189.4528503   62.29002    
  4779  189.4750519   62.2900047  
  4787  189.223526    62.2900429  
  4789  189.3465729   62.2900505  
  4793  189.0671997   62.2899208  
  4799  189.3938141   62.2898026  
  4804  189.5093384   62.2889252  
  4806  189.0265503   62.2897987  
  4815  189.2621613   62.289856   
  4826  189.1757965   62.2895584  
  4828  189.2407227   62.2896919  
  4832  189.5562897   62.2891655  
  4839  189.4102936   62.2894096  
  4846  189.1036377   62.2891464  
  4847  189.1425171   62.2891159  
  4849  189.282196    62.2894821  
  4858  189.2285614   62.2891083  
  4860  189.4195404   62.2890053  
  4865  189.4732513   62.288826   
  4868  189.1231384   62.2888718  
  4874  189.3477478   62.2889404  
  4887  189.2535248   62.288475   
  4888  189.2634125   62.2888336  
  4891  189.3187256   62.2887306  
  4901  189.3332062   62.2885704  
  4905  189.479599    62.2882996  
  4912  189.4428101   62.2883873  
  4916  189.2091064   62.2883568  
  4917  189.230835    62.2883186  
  4919  189.2732697   62.2882767  
  4924  189.5123138   62.2880669  
  4937  189.0637512   62.2879028  
  4945  189.5048981   62.2877388  
  4954  189.1867981   62.287735   
  4955  189.2498169   62.2876854  
  4974  189.3796234   62.2874336  
  4986  189.0558929   62.287323   
  4990  189.1330261   62.2873993  
  4991  189.1334076   62.2863235  
  4993  189.2453308   62.2872734  
  4995  189.3477783   62.2874985  
  4996  189.3574219   62.2873497  
  4997  189.3756256   62.2873383  
  4999  189.0705566   62.28722    
  5000  189.095047    62.2872467  
  5007  189.3644104   62.2872162  
  5010  189.4331055   62.2871895  
  5012  189.4423828   62.2872009  
  5016  189.3606567   62.2870674  
  5023  189.5151215   62.2865105  
  5026  189.16362     62.2869263  
  5028  189.2757416   62.2867661  
  5029  189.288208    62.2869301  
  5033  189.4080658   62.2870102  
  5034  189.4519653   62.2867889  
  5042  189.2119446   62.2867928  
  5050  189.2059784   62.2866364  
  5055  189.3976288   62.2864685  
  5057  189.4230194   62.2863083  
  5064  189.5530243   62.2859154  
  5067  189.1758118   62.2864342  
  5070  189.1802368   62.2866364  
  5080  189.3502197   62.2857628  
  5089  189.0874176   62.2860031  
  5090  189.0886078   62.2856178  
  5095  189.3581543   62.2861481  
  5097  189.5183868   62.2857895  
  5101  189.1509247   62.28582    
  5114  189.1056213   62.2856026  
  5122  189.0475006   62.2855263  
  5125  189.1155243   62.2856369  
  5129  189.2346191   62.2855225  
  5133  189.3715668   62.2856026  
  5138  189.4614563   62.2853279  
  5146  189.2828979   62.2856445  
  5147  189.3411407   62.2853088  
  5148  189.3564148   62.2853737  
  5155  189.1251678   62.2852211  
  5156  189.1884766   62.2853889  
  5162  189.3590546   62.2852325  
  5168  189.0943146   62.2849884  
  5170  189.1614227   62.2851219  
  5171  189.1782379   62.2851524  
  5177  189.3652802   62.2849808  
  5185  189.0761414   62.2848625  
  5187  189.1829529   62.2848816  
  5205  189.1283722   62.2847595  
  5206  189.2199554   62.2848244  
  5211  189.4091034   62.2842216  
  5215  189.5788574   62.2843933  
  5218  189.3387756   62.2846107  
  5225  189.0549011   62.2843628  
  5238  189.5179749   62.2841682  
  5242  189.1394196   62.2842102  
  5245  189.3819122   62.2842941  
  5255  189.120636    62.2840309  
  5256  189.1968842   62.2841034  
  5258  189.2832184   62.2843361  
  5265  189.5437317   62.2837067  
  5270  189.2786255   62.2839127  
  5273  189.4158783   62.2838211  
  5293  189.0614929   62.2833862  
  5296  189.1916962   62.2835388  
  5309  189.0833588   62.2834167  
  5321  189.0540619   62.2830391  
  5325  189.1354523   62.2831459  
  5329  189.3122711   62.2833252  
  5337  189.5453339   62.2828827  
  5342  189.1467896   62.2833481  
  5346  189.2840576   62.2830811  
  5347  189.2999115   62.2831383  
  5348  189.3841248   62.2829399  
  5350  189.5201874   62.2827339  
  5358  189.2291565   62.2829094  
  5359  189.2477112   62.2829094  
  5363  189.4321442   62.2828789  
  5366  189.487793    62.2826691  
  5371  189.0788422   62.2827568  
  5372  189.0861206   62.2826729  
  5374  189.1204987   62.2828178  
  5375  189.150589    62.282402   
  5382  189.4515076   62.2825508  
  5395  189.1636505   62.2823906  
  5402  189.4853058   62.2821198  
  5411  189.4993896   62.2819405  
  5424  189.2094269   62.2821312  
  5426  189.232605    62.2821198  
  5427  189.2616425   62.2821426  
  5435  189.535553    62.2818184  
  5438  189.1468353   62.2818413  
  5446  189.5232086   62.2815971  
  5450  189.583847    62.2816086  
  5459  189.3251038   62.2817726  
  5464  189.420517    62.2798538  
  5484  189.3720856   62.2807426  
  5509  189.1110535   62.2811623  
  5512  189.1805725   62.2812462  
  5515  189.4342804   62.2810593  
  5518  189.5478058   62.2809792  
  5520  189.0439758   62.2809486  
  5523  189.1881561   62.2811699  
  5526  189.2692871   62.2810402  
  5529  189.4820862   62.2809563  
  5530  189.5308685   62.2807426  
  5531  189.0608826   62.2808495  
  5537  189.1669159   62.2811279  
  5543  189.2737579   62.2811165  
  5545  189.3435974   62.2809258  
  5552  189.5597992   62.2804413  
  5588  189.0269318   62.280098   
  5590  189.0937805   62.2801361  
  5604  189.4298401   62.2800903  
  5612  189.5245056   62.2797699  
  5620  189.223114    62.2800217  
  5627  189.4169769   62.2798653  
  5634  189.5489807   62.2792435  
  5647  189.0724182   62.2796021  
  5650  189.2638245   62.279583   
  5655  189.5574951   62.2792854  
  5664  189.3367767   62.2795906  
  5668  189.0110779   62.2791367  
  5671  189.0779419   62.2786674  
  5672  189.1237335   62.2792091  
  5675  189.1579895   62.2791977  
  5682  189.3743896   62.2791176  
  5685  189.478653    62.2791214  
  5686  189.4944458   62.2789497  
  5691  189.133728    62.27911    
  5692  189.1767883   62.2791443  
  5705  189.5002136   62.2789383  
  5710  189.137146    62.278904   
  5712  189.1915283   62.278965   
  5726  189.2363129   62.2787476  
  5730  189.3191071   62.278717   
  5735  189.517868    62.278286   
  5744  189.098053    62.2785034  
  5747  189.2698669   62.2783661  
  5766  189.1424103   62.2781677  
  5770  189.1807251   62.278347   
  5779  189.1040497   62.2780571  
  5789  189.451004    62.277916   
  5797  189.0099335   62.2777367  
  5799  189.0353851   62.2778244  
  5801  189.070816    62.2779884  
  5802  189.0813446   62.277935   
  5805  189.2983246   62.277874   
  5809  189.5258179   62.2776718  
  5814  189.0885468   62.2777634  
  5816  189.1983185   62.2777824  
  5822  189.5382538   62.2772522  
  5829  189.2850952   62.277523   
  5830  189.3929138   62.2773552  
  5835  189.4474182   62.2768478  
  5836  189.4688721   62.2774124  
  5837  189.4696808   62.2766685  
  5841  189.2420349   62.2775002  
  5847  189.4651947   62.2772865  
  5849  189.5558624   62.2769966  
  5853  189.2450562   62.2771606  
  5862  189.1078491   62.2768211  
  5869  189.2202148   62.2769814  
  5879  189.0748749   62.2764244  
  5880  189.1346283   62.276886   
  5882  189.2082825   62.2769699  
  5898  189.1672363   62.2768364  
  5907  189.4788208   62.2764435  
  5916  189.1145325   62.2763786  
  5917  189.1253815   62.2766342  
  5921  189.3897552   62.2765007  
  5922  189.4172974   62.2764359  
  5925  189.0646362   62.275425   
  5941  189.0501099   62.276165   
  5966  189.3805389   62.2764053  
  5969  189.5516968   62.2758064  
  5974  189.1309814   62.2758293  
  5976  189.2637787   62.2757492  
  5977  189.3671265   62.2758408  
  5982  189.4740753   62.2758942  
  5997  189.1793976   62.2755203  
  6000  189.3143768   62.275692   
  6003  189.3873291   62.2756844  
  6005  189.4461212   62.2755547  
  6006  189.4907074   62.2752075  
  6011  189.3335571   62.2755699  
  6012  189.3512268   62.2755203  
  6015  189.4311981   62.2754707  
  6025  189.4080658   62.2751656  
  6037  189.2593536   62.2752953  
  6061  189.0943909   62.2748985  
  6065  189.3358459   62.2748909  
  6072  189.0390015   62.2746353  
  6073  189.1352539   62.2744408  
  6075  189.1930542   62.2748108  
  6078  189.272934    62.2747612  
  6081  189.3781586   62.2748184  
  6084  189.4696655   62.274498   
  6085  189.5219421   62.2743721  
  6090  189.1452484   62.2745171  
  6091  189.1546173   62.274601   
  6092  189.2780609   62.2746429  
  6094  189.3088226   62.2744026  
  6096  189.3635559   62.2745171  
  6102  189.4365387   62.2743912  
  6107  189.0625916   62.274437   
  6110  189.1703186   62.2744865  
  6114  189.2496338   62.2744484  
  6121  189.4886627   62.2742882  
  6127  189.4015503   62.274231   
  6141  189.4021606   62.272995   
  6147  189.5789795   62.2736549  
  6151  189.0801544   62.2739258  
  6152  189.127121    62.2738838  
  6155  189.1481171   62.2734642  
  6156  189.1514893   62.2738953  
  6158  189.1801453   62.2736702  
  6166  189.0645905   62.2737579  
  6186  189.2677765   62.2735672  
  6197  189.593277    62.2733955  
  6216  189.1634979   62.2731934  
  6221  189.4844208   62.2730446  
  6233  189.3126068   62.2731438  
  6242  189.0947723   62.2727623  
  6245  189.1765442   62.2728424  
  6249  189.4941864   62.2727394  
  6251  189.5308685   62.272644   
  6256  189.0862427   62.2728462  
  6262  189.3644257   62.2727356  
  6265  189.5011139   62.272541   
  6287  189.0175171   62.2722206  
  6289  189.1829224   62.2724228  
  6290  189.2044373   62.2723885  
  6292  189.2372131   62.2727318  
  6296  189.3798523   62.2722931  
  6308  189.0480804   62.272068   
  6311  189.197525    62.2723198  
  6315  189.4230194   62.2720985  
  6319  189.1520538   62.2718658  
  6324  189.31987     62.2721825  
  6329  189.5135956   62.271843   
  6330  189.5261993   62.2717552  
  6332  188.9842072   62.2714539  
  6333  189.0136871   62.2718582  
  6350  189.5348663   62.2712326  
  6352  189.0883484   62.2717667  
  6363  189.5448914   62.2714043  
  6368  189.2390747   62.2716866  
  6381  189.1872406   62.2712708  
  6383  189.2516632   62.2713242  
  6385  189.2762604   62.2715569  
  6386  189.3115234   62.2713203  
  6394  189.1376038   62.2711945  
  6395  189.3247681   62.2712555  
  6398  189.3653412   62.2712555  
  6401  189.4550629   62.2708168  
  6403  189.5012207   62.2709579  
  6406  189.0919495   62.2710724  
  6409  189.2822418   62.2710953  
  6412  189.4131012   62.2712746  
  6429  189.5977325   62.270607   
  6438  189.1930389   62.2707329  
  6445  189.3918915   62.2707787  
  6448  189.4304352   62.2705727  
  6460  189.5301666   62.2702866  
  6464  189.1222382   62.2703209  
  6466  189.1898193   62.2704163  
  6486  189.4140015   62.2702751  
  6489  189.5034943   62.2699699  
  6509  189.4950104   62.2698174  
  6517  189.3505707   62.2699165  
  6519  189.4250488   62.2697105  
  6522  189.5810242   62.2695656  
  6537  189.450592    62.2695274  
  6547  189.38414     62.2694969  
  6548  189.4001923   62.2695045  
  6553  189.5722504   62.2692261  
  6558  189.1460419   62.2691536  
  6580  189.4555817   62.269001   
  6592  189.4596252   62.2689056  
  6614  189.5403442   62.2686234  
  6617  189.5817261   62.2683716  
  6620  189.1572113   62.2687645  
  6629  189.5365295   62.2683487  
  6634  189.0873871   62.2686272  
  6638  189.2247009   62.2686043  
  6641  189.3901825   62.2684708  
  6643  189.4886322   62.2683067  
  6650  189.350235    62.2683716  
  6662  189.2502289   62.26828    
  6665  189.2827454   62.2682457  
  6672  189.5258789   62.26791    
  6676  189.1144562   62.2680435  
  6677  189.1592102   62.2680359  
  6693  189.1419678   62.2679024  
  6694  189.1532288   62.2679558  
  6695  189.2056732   62.26791    
  6700  189.3281555   62.2679405  
  6707  189.5097809   62.2676659  
  6710  189.1318817   62.2677727  
  6712  189.18013     62.2677879  
  6714  189.3066406   62.2676926  
  6724  189.0913239   62.2675858  
  6745  189.4339752   62.2673988  
  6768  189.0780334   62.2669907  
  6770  189.0825195   62.2669983  
  6775  189.1657715   62.266758   
  6778  189.2702942   62.2671013  
  6782  189.3915558   62.2673302  
  6787  189.4620514   62.26688    
  6789  189.53508     62.2667923  
  6790  189.5743561   62.266613   
  6801  189.2618408   62.2669907  
  6820  189.2020721   62.266613   
  6827  189.4126892   62.2664375  
  6828  189.414566    62.2662849  
  6845  189.3097229   62.2663651  
  6856  189.0671082   62.2662201  
  6871  189.587616    62.2659225  
  6882  189.4524536   62.2658882  
  6887  189.1622314   62.2659721  
  6888  189.2285461   62.2659111  
  6891  189.4282379   62.2659073  
  6914  188.9834137   62.2654305  
  6917  189.0984192   62.2655907  
  6922  189.3425903   62.2655716  
  6928  189.5838013   62.2651367  
  6934  189.2009735   62.2656593  
  6944  189.5522461   62.2650566  
  6945  188.9902649   62.265358   
  6950  189.1034851   62.2652473  
  6963  189.5814056   62.2648163  
  6969  189.3706207   62.2651215  
  6973  189.469635    62.2648621  
  6977  189.033493    62.2648582  
  6983  189.2935486   62.2649612  
  6984  189.3267212   62.2649117  
  7006  189.4598236   62.2646484  
  7008  189.5396729   62.2641792  
  7009  189.0187073   62.2644005  
  7038  189.0137482   62.2641411  
  7041  189.0726624   62.2642212  
  7045  189.3720245   62.2641068  
  7052  188.9988403   62.2638397  
  7053  189.0279388   62.2640305  
  7054  189.0763855   62.2640228  
  7063  189.558075    62.2638092  
  7065  189.009201    62.2637215  
  7079  189.3846283   62.2638435  
  7092  189.2936707   62.2631645  
  7093  189.3279877   62.2638359  
  7098  189.5851288   62.2635956  
  7099  189.1063232   62.2634659  
  7101  189.1455078   62.2635536  
  7107  189.4887085   62.2632561  
  7114  189.2432709   62.2635193  
  7131  189.2072296   62.2631073  
  7132  189.2992859   62.2631721  
  7140  189.4813538   62.2630844  
  7143  189.0964355   62.2633438  
  7145  189.1615906   62.2630997  
  7149  189.2908478   62.2632179  
  7150  189.3522034   62.2630653  
  7151  189.3533173   62.26231    
  7156  189.4125061   62.2616844  
  7157  189.4145966   62.2629852  
  7169  189.5823975   62.2623215  
  7171  189.0143738   62.2626038  
  7172  189.0431976   62.2626228  
  7173  189.0889587   62.2627411  
  7178  189.3029175   62.2628365  
  7181  188.963562    62.2624893  
  7185  189.1758575   62.262619   
  7188  189.3069153   62.2625542  
  7189  189.3381195   62.2623558  
  7194  189.0029449   62.2622528  
  7196  189.0936737   62.2623329  
  7205  189.4183044   62.2624359  
  7231  189.0698853   62.2620163  
  7236  189.2613678   62.2621078  
  7240  189.3708038   62.2617645  
  7246  189.4817505   62.2618103  
  7248  189.0188599   62.2618027  
  7249  189.0322876   62.2617798  
  7256  189.329422    62.2619781  
  7263  188.9950104   62.2616272  
  7266  189.0588684   62.2616005  
  7270  189.1642303   62.2617912  
  7275  189.302948    62.2618103  
  7282  189.5823059   62.2616959  
  7289  189.2077789   62.2616196  
  7300  189.0731354   62.2612457  
  7320  189.1952972   62.2612762  
  7322  189.2450409   62.2612762  
  7340  189.3726501   62.2611694  
  7346  189.4854431   62.2608795  
  7347  189.5003815   62.2609406  
  7353  189.1672058   62.2609177  
  7359  189.0166321   62.2607231  
  7367  189.3465881   62.2606583  
  7368  189.3810577   62.2606392  
  7369  189.4569092   62.2605743  
  7379  189.4898224   62.260437   
  7380  189.52388     62.2603569  
  7381  189.5249481   62.259491   
  7385  188.9562073   62.2602005  
  7386  188.9914246   62.2601891  
  7387  188.9979401   62.2600327  
  7394  189.1375885   62.2604408  
  7404  189.4168854   62.2603416  
  7406  189.4313965   62.2602577  
  7410  188.9581757   62.2602501  
  7416  189.2179871   62.2603302  
  7420  189.5093079   62.2599869  
  7421  189.5113525   62.2596207  
  7426  188.9738464   62.2600212  
  7438  189.3722229   62.2601433  
  7449  189.350296    62.2598839  
  7455  189.0169067   62.2596855  
  7472  189.1170807   62.2597198  
  7482  189.4729462   62.2593918  
  7487  189.070816    62.2592926  
  7489  189.1273346   62.259243   
  7493  189.2328033   62.2594833  
  7495  189.2590027   62.2595024  
  7508  189.3730316   62.2592392  
  7510  189.4571686   62.25914    
  7511  189.482132    62.2588196  
  7532  189.3334045   62.2580414  
  7533  189.3621063   62.2589874  
  7540  189.0453186   62.2588005  
  7544  189.181366    62.2589684  
  7548  189.3906555   62.2588539  
  7558  189.1860962   62.2587204  
  7562  189.3053131   62.2588196  
  7568  188.9853973   62.2583542  
  7573  189.2231293   62.2586136  
  7577  189.459198    62.2587166  
  7579  189.5151215   62.2583885  
  7582  189.0524597   62.2582359  
  7588  189.4095306   62.2582588  
  7590  189.4679871   62.2582359  
  7594  188.960083    62.2581673  
  7598  189.0722351   62.2581978  
  7610  189.4344788   62.2580452  
  7616  188.9503784   62.2581558  
  7623  189.3027496   62.2583733  
  7624  189.3746033   62.2580109  
  7630  189.1927948   62.2577286  
  7636  189.3500671   62.2579269  
  7640  189.5498199   62.2575684  
  7642  188.9494476   62.257843   
  7643  188.9923401   62.2573395  
  7645  189.0105438   62.2576561  
  7646  189.0086212   62.2573433  
  7678  189.283844    62.2575607  
  7682  189.5177155   62.2571907  
  7683  189.5702667   62.2572136  
  7686  189.0654144   62.2573395  
  7687  189.0955811   62.2573738  
  7698  189.1654816   62.2572937  
  7700  189.2738037   62.2570763  
  7711  189.1013184   62.257      
  7716  189.5201874   62.2567482  
  7723  189.1525574   62.2568359  
  7733  188.9947357   62.2566185  
  7739  189.3246918   62.2567749  
  7746  188.978241    62.256073   
  7762  189.3348389   62.2565613  
  7780  189.1902924   62.2556801  
  7783  189.2667389   62.2564583  
  7800  189.2619171   62.2561989  
  7803  189.3465424   62.2555962  
  7810  189.4778442   62.2556953  
  7818  189.2117004   62.2561455  
  7838  189.0066833   62.255703   
  7840  189.2549591   62.2557602  
  7847  189.4658661   62.2556038  
  7848  188.9528046   62.2554436  
  7865  189.5805206   62.2544212  
  7867  189.0353241   62.2553444  
  7869  189.1059875   62.2554245  
  7878  189.5173645   62.2554436  
  7882  189.5748444   62.254921   
  7883  189.5752563   62.2539444  
  7889  189.0127716   62.2552223  
  7895  189.3582458   62.2552681  
  7897  189.4261475   62.2551231  
  7900  188.9661865   62.2551193  
  7907  189.3047485   62.2551041  
  7908  189.3607178   62.255043   
  7910  189.5550842   62.2546806  
  7920  189.2762146   62.2550163  
  7924  189.3774872   62.2544937  
  7925  189.420578    62.2547913  
  7926  189.4921875   62.2546654  
  7928  188.9892883   62.2544785  
  7940  189.5592346   62.2544556  
  7942  188.9946136   62.25457    
  7952  189.4033203   62.2545815  
  7958  189.065918    62.254303   
  7959  189.0670776   62.253788   
  7963  189.299057    62.2541161  
  7966  189.3947296   62.2543106  
  7973  188.9507904   62.2543755  
  7983  189.4533997   62.2541122  
  7991  189.0702057   62.2539825  
  7996  189.2849121   62.2540665  
  8004  189.4840393   62.2537231  
  8027  188.9480133   62.2534332  
  8028  188.9536285   62.2536125  
  8035  189.1380463   62.2537994  
  8037  189.1991272   62.2535706  
  8047  189.4473724   62.2535439  
  8051  189.0800781   62.2535019  
  8053  189.1226654   62.253582   
  8054  189.1353302   62.2536392  
  8056  189.235672    62.2536163  
  8065  189.3182526   62.2534065  
  8081  189.39328     62.253231   
  8092  189.3071289   62.2531166  
  8093  189.3219452   62.2533226  
  8096  189.024826    62.2528992  
  8099  189.1029968   62.2528954  
  8102  189.1616821   62.2528992  
  8105  189.2581024   62.2528763  
  8111  189.4036255   62.2528458  
  8113  189.482193    62.2518578  
  8119  189.2670135   62.2528     
  8124  188.9641418   62.2525177  
  8135  189.4096832   62.2525101  
  8138  189.4792023   62.2525787  
  8141  189.0163574   62.2522659  
  8142  189.065033    62.2525673  
  8143  189.2209015   62.2524033  
  8144  189.2519226   62.252449   
  8155  189.5258789   62.2520866  
  8162  189.0219269   62.2522087  
  8167  189.2880859   62.2522125  
  8175  189.464386    62.2521248  
  8178  189.5688019   62.2517776  
  8191  189.300827    62.2520409  
  8195  189.4994659   62.2517738  
  8217  189.5844879   62.2515182  
  8218  188.9652557   62.2515755  
  8220  188.9802704   62.2514038  
  8222  189.0269775   62.2513885  
  8236  189.5223846   62.2515373  
  8255  189.2711334   62.2514954  
  8267  189.0409851   62.2511215  
  8271  189.1700439   62.251297   
  8274  189.2159271   62.2513008  
  8290  188.9492798   62.2510643  
  8303  189.032074    62.2508507  
  8304  189.0778046   62.2508736  
  8319  189.0052795   62.2505379  
  8326  189.178009    62.2507782  
  8331  189.3548279   62.2506714  
  8332  189.4145966   62.2505989  
  8340  189.2035522   62.2506561  
  8347  189.4223175   62.2505951  
  8354  188.9924774   62.2503281  
  8377  189.2568359   62.2502975  
  8408  189.3731995   62.2497406  
  8410  189.4178162   62.2497368  
  8412  189.4801178   62.2497902  
  8420  188.9849701   62.2495422  
  8427  189.2447052   62.2497215  
  8433  189.4949188   62.2495117  
  8451  188.9538422   62.2492447  
  8452  188.9621124   62.2492256  
  8458  189.25383     62.249485   
  8460  189.3078918   62.2494469  
  8465  188.9767456   62.2490807  
  8467  189.0748749   62.2492065  
  8474  189.4404755   62.2490616  
  8476  189.505722    62.249012   
  8483  189.1747589   62.249054   
  8484  189.2177277   62.2491608  
  8489  189.3274536   62.2491074  
  8490  189.425415    62.249073   
  8493  189.5521851   62.248497   
  8504  189.355957    62.2489471  
  8509  189.5776215   62.2483978  
  8512  188.9867706   62.2477989  
  8515  189.0612488   62.2483253  
  8535  189.1605835   62.2486687  
  8537  189.1867371   62.2487144  
  8539  189.240799    62.2486076  
  8544  189.4131622   62.2485199  
  8549  189.1016388   62.2483597  
  8551  189.3216858   62.2483711  
  8554  189.3516083   62.248455   
  8559  188.9528503   62.2478867  
  8563  189.1082458   62.248539   
  8568  189.2201233   62.2482338  
  8585  189.1847992   62.2480545  
  8586  189.1834717   62.2473717  
  8592  189.5284729   62.2477379  
  8593  189.5481873   62.2477379  
  8595  188.9350128   62.2480087  
  8607  189.4251556   62.247921   
  8612  189.1919403   62.2468948  
  8613  189.19104     62.2463951  
  8614  189.2674408   62.2478104  
  8619  189.3870544   62.2476921  
  8635  189.2394104   62.2475319  
  8636  189.2441711   62.2474594  
  8644  189.550827    62.2473068  
  8662  189.3057861   62.2473297  
  8664  189.3681183   62.2473412  
  8666  189.0321808   62.2471275  
  8668  189.2496948   62.2471962  
  8672  189.377182    62.2473106  
  8673  189.4042206   62.2470703  
  8675  189.4906311   62.2469559  
  8678  189.5433807   62.2469559  
  8684  188.9988098   62.2462654  
  8686  189.1161499   62.2469368  
  8691  189.3425598   62.2469711  
  8704  189.3477783   62.2467651  
  8716  189.0793915   62.2468224  
  8717  189.0782166   62.24617    
  8721  189.1878204   62.2467842  
  8736  189.102066    62.2466164  
  8744  189.5176849   62.2461967  
  8752  189.1674957   62.2465019  
  8753  189.195343    62.2464561  
  8761  189.553421    62.2462997  
  8764  189.0612946   62.2463226  
  8769  189.3189697   62.246273   
  8771  189.3376923   62.2461052  
  8775  189.4059753   62.246273   
  8776  189.4220123   62.2461166  
  8778  189.5227814   62.2459908  
  8785  189.2680817   62.24617    
  8800  189.5116272   62.2455711  
  8814  189.4273682   62.2455521  
  8824  189.2203674   62.2455597  
  8837  188.9847565   62.2453041  
  8838  188.9976959   62.2453918  
  8847  189.2007446   62.2454224  
  8851  189.258606    62.2453575  
  8866  189.0873566   62.2453728  
  8875  189.4496765   62.2450676  
  8879  189.5089417   62.2449188  
  8880  188.9193726   62.2447243  
  8889  189.0319061   62.2448235  
  8891  189.079895    62.244812   
  8908  188.9164276   62.2446747  
  8910  188.9681396   62.244648   
  8912  189.1245728   62.2446976  
  8915  189.1969604   62.2449799  
  8919  189.4424591   62.2445831  
  8921  189.5044861   62.2445412  
  8932  189.3896637   62.2444878  
  8937  188.921875    62.2440681  
  8941  189.1535797   62.2443657  
  8944  189.3672333   62.244503   
  8946  189.5021973   62.2441597  
  8947  189.5164337   62.2441216  
  8948  189.5149231   62.2435226  
  8955  189.1278534   62.2442665  
  8959  189.2153473   62.244236   
  8963  189.2911987   62.243969   
  8965  189.3240204   62.2442436  
  8968  189.4640961   62.2440453  
  8973  189.0518494   62.243988   
  8988  189.0551453   62.2438316  
  9004  189.0705566   62.2436256  
  9012  189.3659363   62.243618   
  9022  189.1378479   62.2436638  
  9024  189.1474457   62.2437859  
  9038  188.9339905   62.2430344  
  9041  189.0248566   62.2432556  
  9053  189.0358124   62.2431564  
  9056  189.1495361   62.2433281  
  9071  189.2451935   62.2430153  
  9075  189.394928    62.2429466  
  9077  189.4411774   62.2430458  
  9101  189.2266235   62.2428589  
  9106  189.4467468   62.2426414  
  9109  189.4852142   62.2424431  
  9113  189.5413818   62.2423935  
  9119  189.0487061   62.2426376  
  9120  189.0688782   62.2426872  
  9122  189.1286316   62.2426186  
  9123  189.1427155   62.2424889  
  9124  189.140625    62.241909   
  9139  189.4038086   62.2425385  
  9148  189.1175842   62.2424431  
  9153  189.37117     62.2424278  
  9154  189.3709412   62.2416458  
  9155  189.5113983   62.2421799  
  9166  189.33815     62.2422867  
  9167  189.3844147   62.2421646  
  9170  188.9165344   62.2418861  
  9171  188.9156799   62.2418785  
  9185  189.4108582   62.2420006  
  9192  189.0370026   62.2418785  
  9207  189.5209198   62.2415009  
  9229  189.2383881   62.2416191  
  9234  189.3583527   62.2415276  
  9237  189.4908142   62.2413025  
  9247  189.0808105   62.2412872  
  9252  189.2693634   62.2414284  
  9256  189.4036407   62.241375   
  9274  189.1253967   62.2410736  
  9286  189.571106    62.2407074  
  9293  189.2612457   62.2405968  
  9294  189.262207    62.2398758  
  9297  189.3956909   62.24086    
  9306  189.2012787   62.2407036  
  9311  189.399765    62.2404976  
  9316  189.5381775   62.2403793  
  9319  189.5815125   62.2399826  
  9322  189.0149689   62.2405205  
  9329  189.2957306   62.2407303  
  9333  189.5183868   62.2403641  
  9347  189.0172272   62.2402153  
  9353  189.3717041   62.2401199  
  9356  189.5578766   62.2400055  
  9357  188.9596863   62.2399139  
  9363  189.3074799   62.2401428  
  9367  188.999527    62.2396812  
  9370  189.1483307   62.2399864  
  9371  189.1619873   62.2397804  
  9376  189.2744904   62.2397957  
  9387  189.532486    62.2395592  
  9388  189.5604706   62.2397308  
  9391  189.0406342   62.2395821  
  9398  189.368988    62.2396965  
  9401  189.4571533   62.2395058  
  9409  189.0735931   62.2394943  
  9412  189.2839508   62.2396126  
  9418  189.5493622   62.239357   
  9422  189.13237     62.2397079  
  9430  189.5434875   62.2393761  
  9431  189.5783539   62.239315   
  9433  189.0468903   62.239109   
  9437  189.1244049   62.2392654  
  9438  189.1443481   62.2392769  
  9440  189.1715698   62.2391739  
  9471  188.9174194   62.2384491  
  9477  189.3455658   62.2388077  
  9479  189.4262085   62.2384415  
  9481  189.4504089   62.2386551  
  9482  188.9358673   62.2382393  
  9487  189.3612518   62.2385941  
  9488  189.3700562   62.2385826  
  9489  189.3848419   62.2384987  
  9492  189.5462494   62.2374763  
  9514  189.0888519   62.2380981  
  9520  189.2012177   62.237999   
  9526  189.5385132   62.2378578  
  9538  189.3154907   62.2379723  
  9539  189.3491211   62.2380524  
  9548  189.010498    62.2378006  
  9551  189.0484314   62.2378693  
